dataset,explainer_name,true_label_as_target,hard_mask,topk,1-fidelity_acc-,1-fidelity_gnn_acc-,1-fidelity_gnn_prob-,1-fidelity_prob-,charact_acc,charact_gnn_acc,charact_gnn_prob,charact_prob,edge_mask_size_init,edge_mask_sparsity_init,explain_graph,fidelity_acc+,fidelity_acc-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_prob+,fidelity_prob-,groundtruth target,initial_edge_mask_mask_entropy,initial_edge_mask_mask_size,initial_edge_mask_max_avg,mask_entropy,mask_size,max_avg,num_test,num_test_final,number_of_edges,seed,test_acc,test_f1-score,test_prec,test_recall,test_roc_auc,time,train_acc,train_f1-score,train_prec,train_recall,train_roc_auc
ebay_small,basic_gnnexplainer,False,True,10,,0.906,0.9436949707567692,,,0.16913621950108132,0.09923227917579977,,51.38800000000001,0.9999660729364527,0.0,,,0.098,0.094,0.05251765027642245,0.05630502924323076,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.125461613572512,9.879999999999999,0.9107785583005269,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,False,True,15,,0.9199999999999999,0.9565473988652229,,,0.23906205490620253,0.1608252100047669,,51.38800000000001,0.9999660729364527,0.0,,,0.148,0.08,0.08786253333091733,0.043452601134777044,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.257845867265471,14.526,0.8135671794541622,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,False,True,20,,0.9460000000000001,0.9707995081320405,,,0.3229466380848478,0.23353025261526775,,51.38800000000001,0.9999660729364527,0.0,,,0.23000000000000004,0.054000000000000006,0.133000685274601,0.029200491867959467,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.2825824269128026,18.55,0.5577808499566557,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,False,True,25,,0.9579999999999999,0.976650082692504,,,0.3982257477748604,0.28927529180750944,,51.38800000000001,0.9999660729364527,0.0,,,0.314,0.041999999999999996,0.1700659692287445,0.023349917307496002,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.293659845893158,21.494,0.4175038817570961,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,False,True,50,,0.968,0.9834491472225636,,,0.39706813175259503,0.3358954415320533,,51.38800000000001,0.9999660729364527,0.0,,,0.376,0.032,0.2034871727228164,0.01655085277743632,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.3206991581686136,28.056,0.22192655162336145,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,False,True,100,,0.976,0.9865917264483869,,,0.40946812742812744,0.34819077616323874,,51.38800000000001,0.9999660729364527,0.0,,,0.4,0.024,0.2124524354934692,0.01340827355161304,,,0.0,2.3783375337409876,51.38800000000001,0.22139486010559678,2.3412936912781754,30.881999999999998,0.22180491193359342,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.8800600000000003,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,1,0.646,,,0.7943967014551163,0.01812079207920792,,,0.012994442941148626,51.38800000000001,0.9999660729364527,0.0,0.01,0.354,,,,,0.006573176244273719,0.20560329854488374,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,0.0,1.0,1.0,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,5,0.7819999999999999,,,0.8471780404448509,0.05436074614440507,,,0.038404361344692196,51.38800000000001,0.9999660729364527,0.0,0.030000000000000006,0.21800000000000003,,,,,0.019718523696064923,0.15282195955514902,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,1.5783420449691064,4.996,0.983291780654618,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,10,0.8619999999999999,,,0.8942438393831253,0.0607965270224309,,,0.0589075441173861,51.38800000000001,0.9999660729364527,0.0,0.032,0.13799999999999998,,,,,0.03050906583666796,0.10575616061687462,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.099362768764005,9.879999999999999,0.8963153283763088,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,15,0.8640000000000001,,,0.9037051379680634,0.06407874686561088,,,0.06561935401688183,51.38800000000001,0.9999660729364527,0.0,0.034,0.13599999999999998,,,,,0.034075604379177046,0.0962948620319366,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.221573590136086,14.526,0.762201897776944,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,20,0.8640000000000001,,,0.9038205176591874,0.06407874686561088,,,0.0660590553839647,51.38800000000001,0.9999660729364527,0.0,0.034,0.13599999999999998,,,,,0.03431151174008842,0.09617948234081261,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.249261082720129,18.55,0.4927449298790479,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,25,0.8720000000000001,,,0.9051742687821388,0.06413082727701806,,,0.06681872830054343,51.38800000000001,0.9999660729364527,0.0,0.034,0.12799999999999997,,,,,0.034715442359447436,0.09482573121786113,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.260480990726441,21.494,0.3366553367773791,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,50,0.8779999999999999,,,0.905423928797245,0.07184327775805938,,,0.06992129624778678,51.38800000000001,0.9999660729364527,0.0,0.038,0.12199999999999997,,,,,0.0363809254020452,0.09457607120275494,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.2864129552906705,28.056,0.1627939251388686,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,False,100,0.8779999999999999,,,0.9063719019293786,0.07554156069945543,,,0.07198617090941348,51.38800000000001,0.9999660729364527,0.0,0.04,0.12199999999999997,,,,,0.037503681331872894,0.09362809807062145,1.0,2.3420018496495096,51.38800000000001,0.16230598028670373,2.30517761729038,30.881999999999998,0.16266751489578027,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.9644799999999996,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,1,0.66,,,0.8003235042095185,0.07208197333882245,,,0.032849732642747216,51.38800000000001,0.9999660729364527,0.0,0.04,0.33999999999999997,,,,,0.016809859592467523,0.19967649579048152,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,0.0,1.0,1.0,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,5,0.818,,,0.882004913687706,0.08276502550160439,,,0.04498061575736588,51.38800000000001,0.9999660729364527,0.0,0.044000000000000004,0.18200000000000002,,,,,0.023149696551263282,0.11799508631229397,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,1.5761788611466183,4.996,0.981289055761996,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,10,0.8940000000000001,,,0.9435198947787284,0.1831710160039345,,,0.10020455255838356,51.38800000000001,0.9999660729364527,0.0,0.10600000000000001,0.10600000000000001,,,,,0.05295425951480862,0.05648010522127147,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.1039777926228114,9.879999999999999,0.9002791577930342,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,15,0.932,,,0.9642462879419327,0.26695461838367185,,,0.16782980353439964,51.38800000000001,0.9999660729364527,0.0,0.16999999999999998,0.068,,,,,0.09217632561922069,0.03575371205806725,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.2224431314504414,14.526,0.7661742739699852,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,20,0.942,,,0.9736776500940323,0.3314303302142366,,,0.2391874653831143,51.38800000000001,0.9999660729364527,0.0,0.24400000000000005,0.057999999999999996,,,,,0.13649704456329342,0.026322349905967657,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.2492054099730443,18.55,0.4829016270687528,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,25,0.962,,,0.9825600504875183,0.3941638540525543,,,0.29068457172123485,51.38800000000001,0.9999660729364527,0.0,0.31,0.038,,,,,0.17066834568977352,0.01743994951248164,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.2604297801998596,21.494,0.3365975659722726,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,50,0.9780000000000001,,,0.9915115319658071,0.4156364414452649,,,0.33912959452824043,51.38800000000001,0.9999660729364527,0.0,0.39,0.022,,,,,0.20546900629997253,0.00848846803419288,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.2868405041814017,28.056,0.1627749974533095,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,basic_gnnexplainer,True,True,100,0.976,,,0.9905167788732797,0.41441159436508795,,,0.3504142596090348,51.38800000000001,0.9999660729364527,0.0,0.404,0.024,,,,,0.2139176160097122,0.0094832211267203,1.0,2.343372771972389,51.38800000000001,0.16223885872822902,2.3064131355342825,30.881999999999998,0.16264455137863137,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,3.98454,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,1,,0.702,0.8244697958230972,,,0.030831646270217082,0.017875392547199644,,35760.198,0.9763906260212684,0.0,,,0.016,0.29800000000000004,0.00904506137594576,0.17553020417690274,,,0.0,3.644077094168962,35760.198,0.4540581064746399,0.0,1.0,1.0,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,5,,0.882,0.8894067838788032,,,0.11873654129987983,0.07266438057310225,,35760.198,0.9763906260212684,0.0,,,0.06399999999999999,0.11800000000000002,0.03793079778552052,0.1105932161211967,,,0.0,3.644077094168962,35760.198,0.4540581064746399,1.5923446849528151,4.996,0.9542400000000001,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,10,,0.93,0.9375431440770626,,,0.12623485375456436,0.08743557864475864,,35760.198,0.9763906260212684,0.0,,,0.06799999999999999,0.07,0.045910054445266676,0.06245685592293736,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.2297142729236286,9.898,0.49666499999999997,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,15,,0.9559999999999998,0.9619659893214703,,,0.1266999305891139,0.10003365929217564,,35760.198,0.9763906260212684,0.0,,,0.06799999999999999,0.044,0.05277519598603244,0.0380340106785297,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.6096599839976093,14.626,0.49432666666666664,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,20,,0.9579999999999999,0.968556223064661,,,0.15081535843668883,0.11473063691079713,,35760.198,0.9763906260212684,0.0,,,0.08199999999999999,0.042,0.06098846867680544,0.03144377693533894,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.8478856993486357,18.804,0.4901483333333333,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,25,,0.958,0.9708414744585753,,,0.14404817286276278,0.11443958796097067,,35760.198,0.9763906260212684,0.0,,,0.07800000000000001,0.042,0.06085258796811098,0.02915852554142474,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.9887574580967113,22.003999999999998,0.48844733333333334,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,50,,0.97,0.9789276858791709,,,0.1338813912586227,0.11520091905857288,,35760.198,0.9763906260212684,0.0,,,0.07200000000000001,0.030000000000000006,0.06126070767641064,0.02107231412082906,,,0.0,3.644077094168962,35760.198,0.4540581064746399,3.2316735970075343,30.506,0.473338761904762,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,False,100,,0.974,0.9804179539903999,,,0.12703307076595405,0.11145143531409958,,35760.198,0.9763906260212684,0.0,,,0.068,0.026000000000000002,0.05913160294294353,0.019582046009600097,,,0.0,3.644077094168962,35760.198,0.4540581064746399,3.30847061536893,35.804,0.4655617301587303,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.37648,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,1,,0.7219999999999999,0.845594510436058,,,0.08224056819288761,0.041998449916880745,,35760.198,0.9763906260212684,0.0,,,0.044000000000000004,0.278,0.02160953953862186,0.1544054895639419,,,0.0,3.644077094168962,35760.198,0.4540581064746399,0.0,1.0,1.0,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,5,,0.9099999999999999,0.9468344952911139,,,0.17527581581001833,0.09257313212938104,,35760.198,0.9763906260212684,0.0,,,0.098,0.09,0.048724373430013616,0.053165504708886126,,,0.0,3.644077094168962,35760.198,0.4540581064746399,1.5923446849528151,4.996,0.9542400000000001,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,10,,0.9359999999999999,0.9674835063517093,,,0.23783749760333395,0.13405563412131657,,35760.198,0.9763906260212684,0.0,,,0.14200000000000002,0.06400000000000002,0.07211193665862077,0.03251649364829058,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.2297142729236286,9.898,0.49666499999999997,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,15,,0.954,0.9768809037283063,,,0.3347739264686788,0.22422326029582998,,35760.198,0.9763906260212684,0.0,,,0.23800000000000004,0.046000000000000006,0.1267549872398376,0.02311909627169366,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.6096599839976093,14.626,0.49432666666666664,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,20,,0.954,0.9771504420787096,,,0.3802559613460351,0.28958578772767135,,35760.198,0.9763906260212684,0.0,,,0.32000000000000006,0.046,0.1702986657619476,0.022849557921290342,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.8478856993486357,18.804,0.4901483333333333,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,25,,0.958,0.9795816108118742,,,0.4025999909048906,0.3297693174843738,,35760.198,0.9763906260212684,0.0,,,0.366,0.042,0.1989788085222244,0.020418389188125698,,,0.0,3.644077094168962,35760.198,0.4540581064746399,2.9887574580967113,22.003999999999998,0.48844733333333334,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,50,,0.986,0.99223199528642,,,0.4164389352704115,0.3498798317106325,,35760.198,0.9763906260212684,0.0,,,0.404,0.014000000000000002,0.21347573399543762,0.007768004713579959,,,0.0,3.644077094168962,35760.198,0.4540581064746399,3.2316735970075343,30.506,0.473338761904762,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
ebay_small,distance,False,True,100,,0.9799999999999999,0.9894694700371474,,,0.40379797979797977,0.3490762646683205,,35760.198,0.9763906260212684,0.0,,,0.404,0.02,0.21326279342174526,0.01053052996285256,,,0.0,3.644077094168962,35760.198,0.4540581064746399,3.30847061536893,35.804,0.4655617301587303,100.0,100.0,1514661.0,2.0,0.9585270758122743,0.592783609902443,0.5674527306946976,0.6701241197432054,0.6701241197432054,10.29768,0.956957596884104,0.5876545073838566,0.5638265763983409,0.6634600221033107,0.6634600221033106
