dataset,sparsity,explainer_name,hard_mask,num_test,f1_score,recall,precision,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
syn1,0.997,gnnexplainer,False,100.0,0.36635414422179124,0.45833333333333337,0.3098116883116883,0.41,0.76,0.20389099419116974,0.4916486442089081,0.9970800876617432,12.0,2.5749,4110.0,0.9534306569343063,191.4
syn1,0.997,gnnexplainer,True,100.0,0.3778824786324786,0.4716666666666666,0.32015945165945164,0.42,0.53,0.23923560976982117,0.34102752804756165,0.9970800876617432,12.0,2.7616,4110.0,0.9534306569343063,191.4
syn1,0.997,ig,False,100.0,0.2025,0.2033333333333333,0.20199999999999999,0.01,0.99,-0.0547407828271389,0.6978856921195984,0.9970800876617432,12.0,0.164,4110.0,0.0024866180048661603,4099.78
syn1,0.997,ig,True,100.0,0.2025,0.2033333333333333,0.20199999999999999,0.01,0.75,-0.08465791493654251,0.6213446259498596,0.9970800876617432,12.0,0.2151,4110.0,0.0024866180048661603,4099.78
syn1,0.997,occlusion,False,100.0,0.2777450980392157,0.4033333333333334,0.21195454545454545,0.64,0.36,0.5090111494064331,0.11190345138311386,0.9970800876617432,12.0,0.4608,4110.0,0.00024330900243307862,4109.0
syn1,0.997,occlusion,True,100.0,0.2777450980392157,0.4033333333333334,0.21195454545454545,0.64,0.36,0.5090251564979553,0.11175369471311569,0.9970800876617432,12.0,0.5473,4110.0,0.00024330900243307862,4109.0
syn1,0.997,pagerank,False,100.0,0.8566666666666666,0.8566666666666666,0.8566666666666666,0.76,0.46,0.49026015400886536,0.14309161901474,0.9970800876617432,12.0,0.0249,4110.0,0.00048661800486615725,4108.0
syn1,0.997,pagerank,True,100.0,0.8566666666666666,0.8566666666666666,0.8566666666666666,0.76,0.0,0.5117431879043579,0.030566496774554253,0.9970800876617432,12.0,0.0218,4110.0,0.00048661800486615725,4108.0
syn1,0.997,pgmexplainer,False,100.0,0.5865934065934066,0.5883333333333334,0.5851785714285714,0.6,0.52,0.39201804995536804,0.29349371790885925,0.9970800876617432,12.0,3.2619,4110.0,0.8516982968369827,609.52
syn1,0.997,pgmexplainer,True,100.0,0.5865934065934066,0.5883333333333334,0.5851785714285714,0.61,0.46,0.3838330805301666,0.26012948155403137,0.9970800876617432,12.0,3.8003,4110.0,0.8516982968369827,609.52
syn1,0.997,random,False,100.0,0.0011111111111111111,0.0016666666666666666,0.0008333333333333333,0.01,0.76,0.0019624829292297363,0.5117431879043579,0.9970800876617432,12.0,0.0,4110.0,0.00024330900243307862,4109.0
syn1,0.997,random,True,100.0,0.0011111111111111111,0.0016666666666666666,0.0008333333333333333,0.01,0.76,0.00196331599727273,0.5117431879043579,0.9970800876617432,12.0,0.0001,4110.0,0.00024330900243307862,4109.0
syn1,0.997,sa,False,100.0,0.2,0.2,0.2,0.0,1.0,-0.0310721043497324,0.731026291847229,0.9970800876617432,12.0,0.0027,4110.0,0.21480778588807772,3227.14
syn1,0.997,sa,True,100.0,0.2,0.2,0.2,0.0,1.0,-0.09171946346759796,0.7135623693466187,0.9970800876617432,12.0,0.0053,4110.0,0.21480778588807772,3227.14
syn1,0.997,subgraphx,False,100.0,0.7669397269397268,0.7599999999999999,0.8121428571428573,0.63,0.39,0.40058544278144836,0.17987293004989624,0.9975863099098206,9.92,0.4831,4110.0,0.9973965936739666,10.7
syn1,0.997,subgraphx,True,100.0,0.7669397269397268,0.7599999999999999,0.8121428571428573,0.63,0.39,0.40058544278144836,0.17987293004989624,0.9975863099098206,9.92,0.5269,4110.0,0.9973965936739666,10.7
syn3,0.0,distance,False,100.0,0.009404683638723026,1.0,0.004724558307722366,0.0,0.0,-0.0018111026147380471,-0.0019444626523181796,0.006458661053329706,5047.19,0.0218,5080.0,0.0064586614173228205,5047.19
syn3,0.0,distance,True,100.0,0.009404683638723026,1.0,0.004724558307722366,0.0,0.0,0.010216278955340385,0.0,0.006458661053329706,5047.19,0.0179,5080.0,0.0064586614173228205,5047.19
syn3,0.0,gnnexplainer,False,100.0,0.710573348793224,0.9166666666666665,0.6709997919512246,0.0,0.0,0.0001683443842921406,-0.00076115014962852,0.9671772718429565,166.74,2.6189,5080.0,0.9671771653543311,166.74
syn3,0.0,gnnexplainer,True,100.0,0.710573348793224,0.9166666666666665,0.6709997919512246,0.0,0.0,0.010216278955340385,0.0,0.9671772718429565,166.74,2.7908,5080.0,0.9671771653543311,166.74
syn3,0.0,ig,False,100.0,0.008530624695062562,0.9066666666666667,0.004285472877906332,0.0,0.0,-0.001940650399774313,-0.0009262937237508595,0.00047242699656635523,5077.6,0.2606,5080.0,0.00047244094488185675,5077.6
syn3,0.0,ig,True,100.0,0.008530624695062562,0.9066666666666667,0.004285472877906332,0.0,0.0,0.010216278955340385,0.0005737781757488847,0.00047242699656635523,5077.6,0.1913,5080.0,0.00047244094488185675,5077.6
syn3,0.0,occlusion,False,100.0,0.009404388714733543,1.0,0.0047244094488188984,0.0,0.0,-0.0013067841064184904,-0.0015086352359503508,0.0005374020547606051,5077.27,0.4816,5080.0,0.0005374015748031424,5077.27
syn3,0.0,occlusion,True,100.0,0.009404388714733543,1.0,0.0047244094488188984,0.0,0.0,0.008513035252690315,-0.001864262274466455,0.0005374020547606051,5077.27,0.4129,5080.0,0.0005374015748031424,5077.27
syn3,0.0,pagerank,False,100.0,0.009410067562893445,1.0,0.004727275774513337,0.0,0.0,0.004103339742869139,-0.0019491916755214334,0.000606280576903373,5076.92,0.029,5080.0,0.0006062992125984157,5076.92
syn3,0.0,pagerank,True,100.0,0.009410067562893445,1.0,0.004727275774513337,0.0,0.0,0.010216278955340385,0.0,0.000606280576903373,5076.92,0.0291,5080.0,0.0006062992125984157,5076.92
syn3,0.0,pgmexplainer,False,100.0,0.5476059495404095,0.9658333333333334,0.4782087341075792,0.0,0.0,-0.00118890346493572,-0.0019415538990870118,0.925885796546936,376.5,4.9047,5080.0,0.9258858267716538,376.5
syn3,0.0,pgmexplainer,True,100.0,0.5476059495404095,0.9658333333333334,0.4782087341075792,0.0,0.0,0.010216278955340385,-0.00021720885706599802,0.925885796546936,376.5,5.745,5080.0,0.9258858267716538,376.5
syn3,0.0,random,False,100.0,0.009404388714733543,1.0,0.0047244094488188984,0.0,0.0,-0.0019047087989747524,-0.0019022822380065918,0.00019687414169311523,5079.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.0,random,True,100.0,0.009404388714733543,1.0,0.0047244094488188984,0.0,0.0,0.010216278955340385,-3.502965000734548e-06,0.00019687414169311523,5079.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.0,sa,False,100.0,0.008374195664455209,0.8899999999999999,0.004206889584281551,0.0,0.0,-0.0019406932406127453,0.0003835958195850253,0.0005314821028150618,5077.3,0.0031,5080.0,0.0005314960629920995,5077.3
syn3,0.0,sa,True,100.0,0.008374195664455209,0.8899999999999999,0.004206889584281551,0.0,0.0,0.008271584287285805,-0.00031681120162829757,0.0005314821028150618,5077.3,0.0042,5080.0,0.0005314960629920995,5077.3
syn3,0.0,subgraphx,False,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,1.3704,5080.0,0.9969409448818901,15.54
syn3,0.0,subgraphx,True,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,1.5591,5080.0,0.9969409448818901,15.54
syn3,0.7,distance,False,100.0,0.020219861556524853,1.0,0.010213364458553822,0.0,0.0,-0.0018076139967888594,-0.001944664167240262,0.6999997496604919,1524.0,0.0171,5080.0,0.0064586614173228205,5047.19
syn3,0.7,distance,True,100.0,0.020219861556524853,1.0,0.010213364458553822,0.0,0.0,0.010216278955340385,-0.00037600277573801577,0.6999997496604919,1524.0,0.0183,5080.0,0.0064586614173228205,5047.19
syn3,0.7,gnnexplainer,False,100.0,0.7105703509250105,0.9149999999999998,0.6709984334360055,0.0,0.0,-0.00010371148528065532,-0.0005573374219238758,0.9694371223449707,155.26,2.6142,5080.0,0.9671771653543311,166.74
syn3,0.7,gnnexplainer,True,100.0,0.7106052757229553,0.9166666666666665,0.6710160803137737,0.0,0.0,0.010094709694385529,-5.6695938837947324e-05,0.9694371223449707,155.26,2.7137,5080.0,0.9671771653543311,166.74
syn3,0.7,ig,False,100.0,0.0,0.0,0.0,0.0,0.0,-0.00031337261316366494,0.010216278955340385,0.6999997496604919,1524.0,0.2996,5080.0,0.0004960629921259552,5077.48
syn3,0.7,ig,True,100.0,0.0,0.0,0.0,0.0,0.0,-0.0003140241024084389,0.010216278955340385,0.6999997496604919,1524.0,0.3017,5080.0,0.0004960629921259552,5077.48
syn3,0.7,occlusion,False,100.0,0.0011161846057362768,0.04666666666666667,0.0005648582534634298,0.0,0.0,0.0,0.010216278955340385,0.6999997496604919,1524.0,0.5155,5080.0,0.0005374015748031424,5077.27
syn3,0.7,occlusion,True,100.0,0.0011161846057362768,0.04666666666666667,0.0005648582534634298,0.0,0.0,0.0,0.010216278955340385,0.6999997496604919,1524.0,0.5057,5080.0,0.0005374015748031424,5077.27
syn3,0.7,pagerank,False,100.0,0.0310077519379845,1.0,0.015748031496062992,0.0,0.0,0.004103354178369045,-0.0019491916755214334,0.6999997496604919,1524.0,0.0256,5080.0,0.0006062992125984157,5076.92
syn3,0.7,pagerank,True,100.0,0.0310077519379845,1.0,0.015748031496062992,0.0,0.0,0.010216278955340385,-2.4997592845465988e-05,0.6999997496604919,1524.0,0.0279,5080.0,0.0006062992125984157,5076.92
syn3,0.7,pgmexplainer,False,100.0,0.5479353572749193,0.9458333333333334,0.47838099124829525,0.0,0.0,-0.0011840695515275002,-0.0019408231601119041,0.9413148760795593,298.12,4.7005,5080.0,0.9258858267716538,376.5
syn3,0.7,pgmexplainer,True,100.0,0.5479353572749193,0.9458333333333334,0.47838099124829525,0.0,0.0,0.010216278955340385,-0.0007674485677853227,0.9413148760795593,298.12,6.521,5080.0,0.9258858267716538,376.5
syn3,0.7,random,False,100.0,0.009453029975487996,0.5141666666666667,0.004770369887901922,0.0,0.0,-0.0017749392427504063,0.0026074452325701714,0.6999997496604919,1524.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.7,random,True,100.0,0.009453029975487996,0.5141666666666667,0.004770369887901922,0.0,0.0,-0.0015728049911558628,0.002618132159113884,0.6999997496604919,1524.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.7,sa,False,100.0,0.0,0.0,0.0,0.0,0.0,-5.3153635235503316e-05,0.010216278955340385,0.6999997496604919,1524.0,0.0036,5080.0,0.0005314960629920995,5077.3
syn3,0.7,sa,True,100.0,0.0,0.0,0.0,0.0,0.0,-5.3153635235503316e-05,0.010216278955340385,0.6999997496604919,1524.0,0.0041,5080.0,0.0005314960629920995,5077.3
syn3,0.7,subgraphx,False,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,1.9075,5080.0,0.9969409448818901,15.54
syn3,0.7,subgraphx,True,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,1.5981,5080.0,0.9969409448818901,15.54
syn3,0.99,distance,False,100.0,0.4579040232309922,0.9333333333333332,0.30408187508285417,0.0,0.0,-0.001731841010041535,-0.0019451933912932873,0.9901574850082397,50.0,0.0258,5080.0,0.0064586614173228205,5047.19
syn3,0.99,distance,True,100.0,0.4579040232309922,0.9333333333333332,0.30408187508285417,0.0,0.0,0.010216278955340385,-0.0017297285376116633,0.9901574850082397,50.0,0.0175,5080.0,0.0064586614173228205,5047.19
syn3,0.99,gnnexplainer,False,100.0,0.7083940676598455,0.8016666666666667,0.6710888745865963,0.0,0.0,0.0010143310064449906,0.001344437012448907,0.9933937788009644,33.56,2.6285,5080.0,0.9671771653543311,166.74
syn3,0.99,gnnexplainer,True,100.0,0.7067278471918053,0.7958333333333333,0.6702905889599761,0.0,0.0,0.008904051966965199,0.00024665772798471153,0.9933937788009644,33.56,2.6086,5080.0,0.9671771653543311,166.74
syn3,0.99,ig,False,100.0,0.0,0.0,0.0,0.0,0.0,-0.00028510569245554507,0.010216278955340385,0.9901574850082397,50.0,0.2138,5080.0,0.00047244094488185675,5077.6
syn3,0.99,ig,True,100.0,0.0,0.0,0.0,0.0,0.0,-0.0002855837228707969,0.010216278955340385,0.9901574850082397,50.0,0.1992,5080.0,0.00047244094488185675,5077.6
syn3,0.99,occlusion,False,100.0,0.0008695652173913045,0.0016666666666666666,0.000588235294117647,0.0,0.0,0.0,0.010216278955340385,0.9901574850082397,50.0,0.5013,5080.0,0.0005374015748031424,5077.27
syn3,0.99,occlusion,True,100.0,0.0008695652173913045,0.0016666666666666666,0.000588235294117647,0.0,0.0,0.0,0.010216278955340385,0.9901574850082397,50.0,0.4056,5080.0,0.0005374015748031424,5077.27
syn3,0.99,pagerank,False,100.0,0.6427311522048365,0.9916666666666666,0.47544615384615385,0.0,0.0,0.004107204265892506,-0.0019492137944325805,0.9901574850082397,50.0,0.0291,5080.0,0.0006062992125984157,5076.92
syn3,0.99,pagerank,True,100.0,0.6427311522048365,0.9916666666666666,0.47544615384615385,0.0,0.0,0.010216278955340385,-0.0013631802285090089,0.9901574850082397,50.0,0.0288,5080.0,0.0006062992125984157,5076.92
syn3,0.99,pgmexplainer,False,100.0,0.5896297330893314,0.7366666666666665,0.5178312126585675,0.0,0.0,-0.0008588117198087275,-0.0018177151214331388,0.9921062588691711,40.1,5.3385,5080.0,0.9258858267716538,376.5
syn3,0.99,pgmexplainer,True,100.0,0.5896297330893314,0.7366666666666665,0.5178312126585675,0.0,0.0,0.00895099900662899,-0.001591073232702911,0.9921062588691711,40.1,5.2615,5080.0,0.9258858267716538,376.5
syn3,0.99,random,False,100.0,0.008424290498854221,0.021666666666666664,0.00522874149659864,0.0,0.0,-0.0002361917431699112,0.009851302020251751,0.9901574850082397,50.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.99,random,True,100.0,0.008424290498854221,0.021666666666666664,0.00522874149659864,0.0,0.0,-0.00023674190742895007,0.009851297363638878,0.9901574850082397,50.0,0.0001,5080.0,0.00019685039370076485,5079.0
syn3,0.99,sa,False,100.0,0.0,0.0,0.0,0.0,0.0,-3.8765072531532496e-05,0.010216278955340385,0.9901574850082397,50.0,0.004,5080.0,0.0005314960629920995,5077.3
syn3,0.99,sa,True,100.0,0.0,0.0,0.0,0.0,0.0,-3.8765072531532496e-05,0.010216278955340385,0.9901574850082397,50.0,0.004,5080.0,0.0005314960629920995,5077.3
syn3,0.99,subgraphx,False,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,1.6394,5080.0,0.9969409448818901,15.54
syn3,0.99,subgraphx,True,100.0,0.6670868376474783,0.5741666666666666,0.8438568653568654,0.0,0.0,0.009146465919911861,-0.0012140297330915928,0.9969409108161926,15.54,2.3327,5080.0,0.9969409448818901,15.54
syn3,0.997,distance,False,100.0,0.7703710222145007,0.7233333333333334,0.8295948495948496,0.0,0.0,-0.0016324067255482078,-0.0018156743608415127,0.9970473647117615,15.0,0.0182,5080.0,0.0064586614173228205,5047.19
syn3,0.997,distance,True,100.0,0.7703710222145007,0.7233333333333334,0.8295948495948496,0.0,0.0,0.008895440958440304,-0.0016566169215366244,0.9970473647117615,15.0,0.0219,5080.0,0.0064586614173228205,5047.19
syn3,0.997,gnnexplainer,False,100.0,0.6245614797440884,0.5933333333333334,0.664979464979465,0.0,0.0,0.00029101251857355237,0.0015924549661576748,0.9970473647117615,15.0,3.056,5080.0,0.9671771653543311,166.74
syn3,0.997,gnnexplainer,True,100.0,0.6257547552286682,0.5925,0.6680158175158175,0.0,0.0,0.0018676072359085083,0.0015080469893291593,0.9970473647117615,15.0,2.6104,5080.0,0.9671771653543311,166.74
syn3,0.997,ig,False,100.0,0.0,0.0,0.0,0.0,0.0,-0.00015959501615725458,0.010216278955340385,0.9970473647117615,15.0,0.201,5080.0,0.00047244094488185675,5077.6
syn3,0.997,ig,True,100.0,0.0,0.0,0.0,0.0,0.0,-0.00015978992450982332,0.010216278955340385,0.9970473647117615,15.0,0.1595,5080.0,0.00047244094488185675,5077.6
syn3,0.997,occlusion,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010216278955340385,0.9970473647117615,15.0,0.4009,5080.0,0.0005374015748031424,5077.27
syn3,0.997,occlusion,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010216278955340385,0.9970473647117615,15.0,0.414,5080.0,0.0005374015748031424,5077.27
syn3,0.997,pagerank,False,100.0,0.763,0.6358333333333334,0.95375,0.0,0.0,0.004331441130489111,-0.001950064324773848,0.9970473647117615,15.0,0.0253,5080.0,0.0006062992125984157,5076.92
syn3,0.997,pagerank,True,100.0,0.763,0.6358333333333334,0.95375,0.0,0.0,0.010216278955340385,-0.0019412279361858964,0.9970473647117615,15.0,0.0326,5080.0,0.0006062992125984157,5076.92
syn3,0.997,pgmexplainer,False,100.0,0.5456753246753246,0.45500000000000007,0.6815833333333333,0.0,0.0,-0.00044782221084460616,-0.0013307470362633467,0.9970473647117615,15.0,5.2394,5080.0,0.9258858267716538,376.5
