dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
citeseer,True,False,0.997,sa,100.0,0.46,0.13,0.5399110913276672,0.21124202013015747,-1.0,-1.0,-1.0,-1.0,0.9976680278778076,28.99,0.0465,12431.0,0.7545796798326763,3050.82
citeseer,True,False,0.997,subgraphx,100.0,0.34,0.19,0.3279857337474823,0.3572155237197876,-1.0,-1.0,-1.0,-1.0,0.9995237588882446,5.92,275.2246,12431.0,0.9995237712171184,5.92
citeseer,True,True,0.0,basic_gnnexplainer,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,1.547,12431.0,0.992739924382592,90.25
citeseer,True,True,0.0,distance,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.481174498796463,6449.52,1.0121,12431.0,0.48117448314697164,6449.52
citeseer,True,True,0.0,gnnexplainer,100.0,0.73,0.0,0.7138614654541016,-0.10453596711158752,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,0.7111,12431.0,0.992739924382592,90.25
citeseer,True,True,0.0,gradcam,100.0,0.73,0.02,0.7138614654541016,-0.08396798372268677,-1.0,-1.0,-1.0,-1.0,0.9066510796546936,1160.42,0.0065,12431.0,0.906651114150109,1160.42
citeseer,True,True,0.0,ig,100.0,0.74,0.01,0.7207633256912231,-0.09313399344682693,-1.0,-1.0,-1.0,-1.0,0.6263543963432312,4644.79,0.334,12431.0,0.6263542756013194,4644.79
citeseer,True,True,0.0,occlusion,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,1.0456,12431.0,0.992739924382592,90.25
citeseer,True,True,0.0,pagerank,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.00010217606904916465,12429.73,0.8733,12431.0,0.00010216394497623348,12429.73
citeseer,True,True,0.0,pgmexplainer,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9852843284606934,182.93,21.2738,12431.0,0.985284369720859,182.93
citeseer,True,True,0.0,random,100.0,0.73,0.09,0.7138614654541016,-0.018884874880313873,-1.0,-1.0,-1.0,-1.0,8.046627044677734e-05,12430.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,True,0.0,sa,100.0,0.67,0.04,0.6543636322021484,-0.05351904407143593,-1.0,-1.0,-1.0,-1.0,0.7545797228813171,3050.82,0.0685,12431.0,0.7545796798326763,3050.82
citeseer,True,True,0.0,subgraphx,100.0,0.34,0.08,0.2402886003255844,0.02720940299332142,-1.0,-1.0,-1.0,-1.0,0.9995237588882446,5.92,256.9737,12431.0,0.9995237712171184,5.92
citeseer,True,True,0.7,basic_gnnexplainer,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,0.7085,12431.0,0.992739924382592,90.25
citeseer,True,True,0.7,distance,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.795656144618988,2540.2,1.0051,12431.0,0.48117448314697164,6449.52
citeseer,True,True,0.7,gnnexplainer,100.0,0.73,0.0,0.7138614654541016,-0.10456579923629761,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,0.7056,12431.0,0.992739924382592,90.25
citeseer,True,True,0.7,gradcam,100.0,0.73,0.0,0.7156038880348206,-0.10362621396780014,-1.0,-1.0,-1.0,-1.0,0.9696459770202637,377.33,0.0069,12431.0,0.906651114150109,1160.42
citeseer,True,True,0.7,ig,100.0,0.74,0.0,0.7238208651542664,-0.10328447073698044,-1.0,-1.0,-1.0,-1.0,0.8853335380554199,1425.42,0.3177,12431.0,0.6263542756013194,4644.79
citeseer,True,True,0.7,occlusion,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9927398562431335,90.25,1.441,12431.0,0.992739924382592,90.25
citeseer,True,True,0.7,pagerank,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,1.2806,12431.0,0.00010216394497623348,12429.73
citeseer,True,True,0.7,pgmexplainer,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9852843284606934,182.93,32.2477,12431.0,0.985284369720859,182.93
citeseer,True,True,0.7,random,100.0,0.15,0.43,0.06479349732398987,0.35728690028190613,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,True,0.7,sa,100.0,0.62,0.1,0.6015931963920593,-0.004878263454884291,-1.0,-1.0,-1.0,-1.0,0.9221872687339783,967.29,0.0513,12431.0,0.7545796798326763,3050.82
citeseer,True,True,0.99,basic_gnnexplainer,100.0,0.62,0.01,0.6170024275779724,-0.09330297261476517,-1.0,-1.0,-1.0,-1.0,0.9962376356124878,46.77,0.7325,12431.0,0.992739924382592,90.25
citeseer,True,True,0.99,distance,100.0,0.68,0.0,0.6725736260414124,-0.10330861061811447,-1.0,-1.0,-1.0,-1.0,0.9928566813468933,88.8,0.9909,12431.0,0.48117448314697164,6449.52
citeseer,True,True,0.99,gnnexplainer,100.0,0.64,0.03,0.6345962285995483,-0.07268399000167847,-1.0,-1.0,-1.0,-1.0,0.9962376356124878,46.77,0.7177,12431.0,0.992739924382592,90.25
citeseer,True,True,0.99,gradcam,100.0,0.73,0.0,0.7156038880348206,-0.10362621396780014,-1.0,-1.0,-1.0,-1.0,0.9965682029724121,42.66,0.0068,12431.0,0.906651114150109,1160.42
citeseer,True,True,0.99,ig,100.0,0.73,0.0,0.7169661521911621,-0.10328448563814163,-1.0,-1.0,-1.0,-1.0,0.9938645958900452,76.27,0.4416,12431.0,0.6263542756013194,4644.79
citeseer,True,True,0.99,occlusion,100.0,0.74,0.0,0.7213315367698669,-0.10330881178379059,-1.0,-1.0,-1.0,-1.0,0.9962376356124878,46.77,0.9865,12431.0,0.992739924382592,90.25
citeseer,True,True,0.99,pagerank,100.0,0.73,0.01,0.7138614654541016,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,0.8812,12431.0,0.00010216394497623348,12429.73
citeseer,True,True,0.99,pgmexplainer,100.0,0.68,0.01,0.6725736260414124,-0.09330881386995316,-1.0,-1.0,-1.0,-1.0,0.9949425458908081,62.87,29.4557,12431.0,0.985284369720859,182.93
citeseer,True,True,0.99,random,100.0,0.05,0.75,-0.04531940817832947,0.7133148312568665,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,True,0.99,sa,100.0,0.61,0.11,0.5933225154876709,0.003379297908395529,-1.0,-1.0,-1.0,-1.0,0.9940962791442871,73.39,0.0504,12431.0,0.7545796798326763,3050.82
citeseer,True,True,0.99,subgraphx,100.0,0.34,0.08,0.2402886003255844,0.02720940299332142,-1.0,-1.0,-1.0,-1.0,0.9995237588882446,5.92,273.6204,12431.0,0.9995237712171184,5.92
citeseer,True,True,0.997,basic_gnnexplainer,100.0,0.53,0.1,0.4535616934299469,0.00039022506098262966,-1.0,-1.0,-1.0,-1.0,0.9980910420417786,23.73,1.4995,12431.0,0.992739924382592,90.25
citeseer,True,True,0.997,distance,100.0,0.62,0.01,0.5827847123146057,-0.08778101205825806,-1.0,-1.0,-1.0,-1.0,0.9976204633712769,29.58,0.9042,12431.0,0.48117448314697164,6449.52
citeseer,True,True,0.997,gnnexplainer,100.0,0.5,0.08,0.46457645297050476,-0.0042234682478010654,-1.0,-1.0,-1.0,-1.0,0.9980910420417786,23.73,0.7237,12431.0,0.992739924382592,90.25
citeseer,True,True,0.997,gradcam,100.0,0.72,0.0,0.7090888023376465,-0.10362620651721954,-1.0,-1.0,-1.0,-1.0,0.9982270002365112,22.04,0.0048,12431.0,0.906651114150109,1160.42
citeseer,True,True,0.997,ig,100.0,0.66,0.01,0.6500588059425354,-0.09407200664281845,-1.0,-1.0,-1.0,-1.0,0.9976881146430969,28.74,0.4885,12431.0,0.6263542756013194,4644.79
citeseer,True,True,0.997,occlusion,100.0,0.75,0.0,0.7257515788078308,-0.10332223773002625,-1.0,-1.0,-1.0,-1.0,0.9980910420417786,23.73,1.1658,12431.0,0.992739924382592,90.25
citeseer,True,True,0.997,pagerank,100.0,0.72,0.0,0.7056039571762085,-0.10332222282886505,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,0.8563,12431.0,0.00010216394497623348,12429.73
citeseer,True,True,0.997,pgmexplainer,100.0,0.61,0.01,0.5956526398658752,-0.09229806810617447,-1.0,-1.0,-1.0,-1.0,0.9978344440460205,26.92,31.2721,12431.0,0.985284369720859,182.93
citeseer,True,True,0.997,random,100.0,0.05,0.74,-0.04430629312992096,0.714954137802124,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,True,0.997,sa,100.0,0.6,0.12,0.5868073105812073,0.01163684856146574,-1.0,-1.0,-1.0,-1.0,0.9976680278778076,28.99,0.0633,12431.0,0.7545796798326763,3050.82
citeseer,True,True,0.997,subgraphx,100.0,0.34,0.08,0.2402886003255844,0.02720940299332142,-1.0,-1.0,-1.0,-1.0,0.9995237588882446,5.92,257.7703,12431.0,0.9995237712171184,5.92
cora,False,False,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.26,0.16,0.4601849615573883,0.39108917117118835,0.9854152798652649,193.45,1.5009,13264.0,0.98541541013269,193.45
cora,False,False,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.17,0.04,0.5221734046936035,0.28715306520462036,0.09579086303710938,11993.43,0.3617,13264.0,0.09579086248492169,11993.43
cora,False,False,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.43,0.28,0.595062792301178,0.5652888417243958,0.9854152798652649,193.45,0.9172,13264.0,0.98541541013269,193.45
cora,False,False,0.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.17,0.05,0.485436350107193,0.3426346182823181,0.8148800730705261,2455.43,0.0073,13264.0,0.8148801266586247,2455.43
cora,False,False,0.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.02,0.5492644309997559,0.24294103682041168,0.28755053877830505,9449.93,0.1588,13264.0,0.2875505126658624,9449.93
cora,False,False,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.0,0.704678475856781,0.06226181983947754,0.9854152798652649,193.45,0.712,13264.0,0.98541541013269,193.45
cora,False,False,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5575283765792847,0.25921252369880676,7.539987564086914e-05,13263.0,0.3758,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.49,0.02,0.6583811044692993,0.0989513099193573,0.969798743724823,400.59,19.2661,13264.0,0.9697987032569361,400.59
cora,False,False,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.3,0.3,0.5592371225357056,0.5765719413757324,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.08,0.5555899739265442,0.22079385817050934,0.5923628211021423,5406.9,0.0082,13264.0,0.5923627864897469,5406.9
cora,False,False,0.7,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.25,0.19,0.46914318203926086,0.3765146732330322,0.9854152798652649,193.45,0.7259,13264.0,0.98541541013269,193.45
cora,False,False,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.17,0.04,0.5221734046936035,0.28715306520462036,0.7148950695991516,3781.63,0.3491,13264.0,0.09579086248492169,11993.43
cora,False,False,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.31,0.5706731677055359,0.569375216960907,0.9854152798652649,193.45,0.7544,13264.0,0.98541541013269,193.45
cora,False,False,0.7,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.05,0.4862673282623291,0.34335213899612427,0.9408692717552185,784.31,0.0064,13264.0,0.8148801266586247,2455.43
cora,False,False,0.7,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.37,0.02,0.5506058931350708,0.24371950328350067,0.7845075726509094,2858.29,0.1553,13264.0,0.2875505126658624,9449.93
cora,False,False,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.0,0.704678475856781,0.06226181983947754,0.9854152798652649,193.45,0.5561,13264.0,0.98541541013269,193.45
cora,False,False,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5575283765792847,0.25921252369880676,0.7000149488449097,3979.0,0.3203,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.49,0.02,0.6583811044692993,0.0989513099193573,0.969798743724823,400.59,19.5375,13264.0,0.9697987032569361,400.59
cora,False,False,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.63,0.3784314692020416,0.6780951023101807,0.7000149488449097,3979.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.7,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.41,0.18,0.49588871002197266,0.24880723655223846,0.8652412295341492,1787.44,0.0076,13264.0,0.5923627864897469,5406.9
cora,False,False,0.99,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.24,0.29,0.44531381130218506,0.41942664980888367,0.994363009929657,74.77,1.5032,13264.0,0.98541541013269,193.45
cora,False,False,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.05,0.4723266661167145,0.3350507318973541,0.9904269576072693,126.98,0.3469,13264.0,0.09579086248492169,11993.43
cora,False,False,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.4,0.5267643928527832,0.5787667632102966,0.994363009929657,74.77,0.7195,13264.0,0.98541541013269,193.45
cora,False,False,0.99,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.05,0.48473894596099854,0.3459235429763794,0.9948710799217224,68.03,0.0063,13264.0,0.8148801266586247,2455.43
cora,False,False,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.37,0.06,0.5246289968490601,0.2741756737232208,0.9911987781524658,116.74,0.2549,13264.0,0.2875505126658624,9449.93
cora,False,False,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.78,0.0,0.7112075090408325,0.06102171912789345,0.994363009929657,74.77,0.5839,13264.0,0.98541541013269,193.45
cora,False,False,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5536611676216125,0.2661646902561188,0.9900484681129456,132.0,0.3114,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.44,0.02,0.6199384927749634,0.12568992376327515,0.9921095967292786,104.66,15.3126,13264.0,0.9697987032569361,400.59
cora,False,False,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.07,0.74,0.18166568875312805,0.7116940021514893,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.41,0.18,0.49312442541122437,0.25396737456321716,0.9915456175804138,112.14,0.008,13264.0,0.5923627864897469,5406.9
cora,False,False,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.12,0.42,0.28079232573509216,0.5517752170562744,0.997549831867218,32.5,0.7834,13264.0,0.98541541013269,193.45
cora,False,False,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.11,0.4015464782714844,0.40377670526504517,0.9971427917480469,37.9,0.3452,13264.0,0.09579086248492169,11993.43
cora,False,False,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.32,0.43,0.4343746602535248,0.5942342281341553,0.997549831867218,32.5,0.9234,13264.0,0.98541541013269,193.45
cora,False,False,0.997,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.05,0.48263412714004517,0.34974658489227295,0.9977201819419861,30.24,0.0044,13264.0,0.8148801266586247,2455.43
cora,False,False,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.33,0.11,0.506646990776062,0.3017309308052063,0.9972090125083923,37.02,0.2532,13264.0,0.2875505126658624,9449.93
cora,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.79,0.0,0.7138811349868774,0.0767863541841507,0.997549831867218,32.5,0.6706,13264.0,0.98541541013269,193.45
cora,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.26,0.04,0.5480259656906128,0.2785123884677887,0.9970598816871643,39.0,0.3659,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.38,0.07,0.5554520487785339,0.18388865888118744,0.997303307056427,35.77,12.136,13264.0,0.9697987032569361,400.59
cora,False,False,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.74,0.18190231919288635,0.7116940021514893,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.18,0.4846755266189575,0.2695668339729309,0.9972468018531799,36.52,0.0071,13264.0,0.5923627864897469,5406.9
cora,False,True,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9854152798652649,193.45,1.5788,13264.0,0.98541541013269,193.45
cora,False,True,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416164636612,0.09579086303710938,11993.43,0.3483,13264.0,0.09579086248492169,11993.43
cora,False,True,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.03,0.7122039794921875,0.14864777028560638,0.9854152798652649,193.45,0.8076,13264.0,0.98541541013269,193.45
cora,False,True,0.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.14476165175437927,0.8148800730705261,2455.43,0.0071,13264.0,0.8148801266586247,2455.43
cora,False,True,0.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.76,0.09,0.7182422876358032,0.14849412441253662,0.28755053877830505,9449.93,0.1536,13264.0,0.2875505126658624,9449.93
cora,False,True,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9854152798652649,193.45,0.7081,13264.0,0.98541541013269,193.45
cora,False,True,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416164636612,7.539987564086914e-05,13263.0,0.3762,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.969798743724823,400.59,18.4979,13264.0,0.9697987032569361,400.59
cora,False,True,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.16,0.7122039794921875,0.16259866952896118,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.65,0.12,0.6489386558532715,0.1644059419631958,0.5923628211021423,5406.9,0.0073,13264.0,0.5923627864897469,5406.9
cora,False,True,0.7,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,0.9854152798652649,193.45,0.8435,13264.0,0.98541541013269,193.45
cora,False,True,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.7148950695991516,3781.63,0.3472,13264.0,0.09579086248492169,11993.43
cora,False,True,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.02,0.7122039794921875,0.14327682554721832,0.9854152798652649,193.45,0.7301,13264.0,0.98541541013269,193.45
cora,False,True,0.7,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.03,0.7129896283149719,0.11101265996694565,0.9408692717552185,784.31,0.0067,13264.0,0.8148801266586247,2455.43
cora,False,True,0.7,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.79,0.06,0.7291861772537231,0.11868717521429062,0.7845075726509094,2858.29,0.1563,13264.0,0.2875505126658624,9449.93
cora,False,True,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,0.9854152798652649,193.45,0.5964,13264.0,0.98541541013269,193.45
cora,False,True,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,0.7000149488449097,3979.0,0.3231,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.969798743724823,400.59,17.7931,13264.0,0.9697987032569361,400.59
cora,False,True,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.42,0.15688782930374146,0.3929854929447174,0.7000149488449097,3979.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.7,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.6,0.2,0.6127318143844604,0.22081583738327026,0.8652412295341492,1787.44,0.0075,13264.0,0.5923627864897469,5406.9
cora,False,True,0.99,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.53,0.21,0.5410865545272827,0.23015551269054413,0.994363009929657,74.77,1.4855,13264.0,0.98541541013269,193.45
cora,False,True,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.65,0.07,0.6496593952178955,0.12720735371112823,0.9904269576072693,126.98,0.3524,13264.0,0.09579086248492169,11993.43
cora,False,True,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.57,0.06,0.5673642158508301,0.18115709722042084,0.994363009929657,74.77,0.7336,13264.0,0.98541541013269,193.45
cora,False,True,0.99,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.03,0.7129896283149719,0.11101265996694565,0.9948710799217224,68.03,0.0063,13264.0,0.8148801266586247,2455.43
cora,False,True,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.67,0.07,0.643078088760376,0.12839050590991974,0.9911987781524658,116.74,0.253,13264.0,0.2875505126658624,9449.93
cora,False,True,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.79,0.05,0.7356297969818115,0.11274096369743347,0.994363009929657,74.77,0.5847,13264.0,0.98541541013269,193.45
cora,False,True,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,0.9900484681129456,132.0,0.3156,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.63,0.06,0.6264733672142029,0.12465991079807281,0.9921095967292786,104.66,11.7023,13264.0,0.9697987032569361,400.59
cora,False,True,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.12,0.74,0.13680291175842285,0.7130922675132751,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.6,0.2,0.6127318143844604,0.22081583738327026,0.9915456175804138,112.14,0.0077,13264.0,0.5923627864897469,5406.9
cora,False,True,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.44,0.3,0.41245800256729126,0.29687875509262085,0.997549831867218,32.5,0.789,13264.0,0.98541541013269,193.45
cora,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.59,0.09,0.5619816780090332,0.14051313698291779,0.9971427917480469,37.9,0.3467,13264.0,0.09579086248492169,11993.43
cora,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.41,0.2,0.3944152593612671,0.2909545600414276,0.997549831867218,32.5,0.952,13264.0,0.98541541013269,193.45
cora,False,True,0.997,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.76,0.03,0.719694197177887,0.1104658991098404,0.9977201819419861,30.24,0.0043,13264.0,0.8148801266586247,2455.43
cora,False,True,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.64,0.08,0.6047021746635437,0.12240345776081085,0.9972090125083923,37.02,0.2496,13264.0,0.2875505126658624,9449.93
cora,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8,0.03,0.7436959147453308,0.11456367373466492,0.997549831867218,32.5,0.5612,13264.0,0.98541541013269,193.45
cora,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.07,0.7122039794921875,0.11033705621957779,0.9970598816871643,39.0,0.3663,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.53,0.07,0.5206389427185059,0.12904682755470276,0.997303307056427,35.77,15.4388,13264.0,0.9697987032569361,400.59
cora,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.74,0.14527417719364166,0.7130922675132751,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.59,0.21,0.6044083833694458,0.22623655200004578,0.9972468018531799,36.52,0.0075,13264.0,0.5923627864897469,5406.9
cora,True,False,0.0,basic_gnnexplainer,100.0,0.22,0.13,0.4810420870780945,0.3883357644081116,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,1.5016,13264.0,0.9815447828709288,244.79
cora,True,False,0.0,distance,100.0,0.15,0.07,0.5328547358512878,0.27629712224006653,-1.0,-1.0,-1.0,-1.0,0.1148168072104454,11741.07,0.3476,13264.0,0.11481679734619997,11741.07
cora,True,False,0.0,gnnexplainer,100.0,0.37,0.36,0.5794168710708618,0.5917267799377441,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.8404,13264.0,0.9815447828709288,244.79
cora,True,False,0.0,gradcam,100.0,0.15,0.07,0.48673906922340393,0.33730122447013855,-1.0,-1.0,-1.0,-1.0,0.8628776669502258,1818.79,0.0071,13264.0,0.8628777141133892,1818.79
cora,True,False,0.0,ig,100.0,0.3,0.04,0.5520980358123779,0.25426724553108215,-1.0,-1.0,-1.0,-1.0,0.2877020835876465,9447.92,0.1545,13264.0,0.2877020506634497,9447.92
cora,True,False,0.0,occlusion,100.0,0.83,0.0,0.7375369071960449,0.042472392320632935,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.8185,13264.0,0.9815447828709288,244.79
cora,True,False,0.0,pagerank,100.0,0.28,0.08,0.5738336443901062,0.2590242326259613,-1.0,-1.0,-1.0,-1.0,7.539987564086914e-05,13263.0,0.3756,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.0,pgmexplainer,100.0,0.51,0.05,0.6717492938041687,0.12679003179073334,-1.0,-1.0,-1.0,-1.0,0.9619428515434265,504.79,18.4832,13264.0,0.9619428528347409,504.79
