dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
citeseer,False,False,0.997,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.29700000000000004,0.049,0.49008531868457794,0.287344890832901,0.9983359694480896,20.686,0.0049099999999999994,12431.0,0.846547099991956,1907.5729999999999
citeseer,False,False,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.454,0.074,0.5287641733884811,0.2292336106300354,0.9976796388626099,28.845,0.32048,12431.0,0.47835186227978443,6484.608
citeseer,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8230000000000001,0.004,0.6555736660957336,0.08104476183652878,0.9982351005077362,21.94,0.9473499999999999,12431.0,0.9943474378569708,70.267
citeseer,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.508,0.05800000000000001,0.5571749687194825,0.20681104809045792,0.9970236420631409,37.0,0.87737,12431.0,0.00010401415815297043,12429.707
citeseer,False,False,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.6849999999999999,0.028999999999999998,0.5908125877380371,0.08509640842676162,0.9979468762874604,25.523,22.39499,12431.0,0.9880541388464327,148.499
citeseer,False,False,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.132,0.8150000000000001,0.2168097510933876,0.6592846035957336,0.9970236420631409,37.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,False,False,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.488,0.22999999999999998,0.47236618101596833,0.22999963462352752,0.9977131843566894,28.428000000000004,0.04038,12431.0,0.6548152200144801,4290.992
citeseer,False,True,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.9943474769592285,70.267,3.73573,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.5063149511814118,6136.999,0.84182,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.004,0.6592901110649109,0.17023146972060205,0.9943474769592285,70.267,3.6310200000000004,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.051000000000000004,0.6589272975921631,0.1515153504908085,0.846547144651413,1907.5729999999999,0.00471,12431.0,0.846547099991956,1907.5729999999999
citeseer,False,True,0.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.8230000000000001,0.049,0.6669756352901459,0.14914693012833596,0.47835189998149874,6484.608,0.32153,12431.0,0.47835186227978443,6484.608
citeseer,False,True,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.9943474769592285,70.267,0.99071,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.00010402542320662179,12429.707,0.74913,12431.0,0.00010401415815297043,12429.707
citeseer,False,True,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.1482994556427002,0.9880541741847992,148.499,22.11641,12431.0,0.9880541388464327,148.499
citeseer,False,True,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.13999999999999999,0.6592901110649109,0.16720028221607208,8.046627044677734e-05,12430.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,False,True,0.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.689,0.132,0.5965851306915283,0.1855034500360489,0.6548152327537536,4290.992,0.04243,12431.0,0.6548152200144801,4290.992
citeseer,False,True,0.7,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.9943474769592285,70.267,3.72256,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.8055349588394165,2417.3959999999997,0.8444200000000001,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.004,0.6592901110649109,0.1700114369392395,0.9943474769592285,70.267,3.85122,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.7,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8160000000000001,0.016,0.6597228229045868,0.14667850211262703,0.9522383987903595,593.725,0.00475,12431.0,0.846547099991956,1907.5729999999999
citeseer,False,True,0.7,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.825,0.036,0.6708369195461273,0.1502404548227787,0.84232257604599,1960.089,0.32514,12431.0,0.47835186227978443,6484.608
citeseer,False,True,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.9943474769592285,70.267,0.95189,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592901110649109,0.14800366759300232,0.7000242471694946,3729.0,0.80137,12431.0,0.00010401415815297043,12429.707
citeseer,False,True,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.053000000000000005,0.6592900931835175,0.14829945862293242,0.9880541741847992,148.499,28.010070000000002,12431.0,0.9880541388464327,148.499
citeseer,False,True,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.20800000000000002,0.475,0.21139393001794815,0.3970217049121857,0.7000242471694946,3729.0,0.00020999999999999998,12431.0,8.044405116236497e-05,12430.0
citeseer,False,True,0.7,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.625,0.23600000000000004,0.5593627393245697,0.2395203247666359,0.8932963311672211,1326.434,0.04041,12431.0,0.6548152200144801,4290.992
citeseer,False,True,0.99,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.746,0.065,0.6036249279975892,0.1586187519133091,0.9968625664710998,39.001999999999995,3.75397,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.778,0.051000000000000004,0.6340842306613922,0.14643744975328446,0.9931654572486878,84.961,0.8612399999999999,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.79,0.003,0.6314750194549561,0.17111696302890778,0.9968625664710998,39.001999999999995,3.6479,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.99,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8160000000000001,0.016,0.6597228229045868,0.14667850211262703,0.9966521799564362,41.617000000000004,0.00488,12431.0,0.846547099991956,1907.5729999999999
citeseer,False,True,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.8099999999999999,0.034,0.6610023140907287,0.1490133859217167,0.9934970498085022,80.839,0.30777,12431.0,0.47835186227978443,6484.608
citeseer,False,True,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.043,0.663937222957611,0.1449532337486744,0.9968625664710998,39.001999999999995,0.9613799999999999,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.054000000000000006,0.6592901110649109,0.1483706220984459,0.9900250434875488,124.0,0.7970499999999999,12431.0,0.00010401415815297043,12429.707
citeseer,False,True,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.779,0.046,0.6323564052581787,0.14661963358521463,0.9954667925834656,56.352999999999994,23.19586,12431.0,0.9880541388464327,148.499
citeseer,False,True,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.128,0.817,0.16954145580530167,0.6596198439598083,0.9900250434875488,124.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,False,True,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.618,0.238,0.5538580298423768,0.24107472747564315,0.9940205156803131,74.33200000000001,0.04399,12431.0,0.6548152200144801,4290.992
citeseer,False,True,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.631,0.128,0.5081043630838394,0.20188122242689133,0.9982351005077362,21.94,3.6473,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.735,0.047,0.5890080511569977,0.14889630526304246,0.9977254092693328,28.276,0.8673,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.765,0.001,0.601491266489029,0.16798012405633928,0.9982351005077362,21.94,3.8107100000000003,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.997,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8140000000000001,0.02,0.658871340751648,0.14695905968546868,0.9983359694480896,20.686,0.00495,12431.0,0.846547099991956,1907.5729999999999
citeseer,False,True,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.788,0.041,0.6383000910282135,0.15291178226470947,0.9976796388626099,28.845,0.31545,12431.0,0.47835186227978443,6484.608
citeseer,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.827,0.028999999999999998,0.6728796780109405,0.14352141842246055,0.9982351005077362,21.94,0.94581,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.813,0.048,0.6579353868961334,0.1458110399544239,0.9970236420631409,37.0,0.84027,12431.0,0.00010401415815297043,12429.707
