dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test_x,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,num_test_init,mask_size_init,mask_entropy_init,max_avg_init,num_test_transf,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio,num_test_y,time,number_of_edges
citeseer,False,False,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.188,0.6140000000000001,0.03594309985637665,0.11854656338691712,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,12.482,1.5423409457810913,0.21477650584820732,0.5815745210309351,100.0,0.8183999999999999,12431.0
citeseer,False,False,25.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.682,0.034,0.13167525827884674,0.01864494923502207,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,18.662,2.6841866305178748,0.893002630776048,0.2558494223097164,100.0,28.68116,12431.0
citeseer,False,False,25.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.12800000000000003,0.8140000000000001,0.04873589910566807,0.1481141999363899,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,25.0,3.218875648279199,0.9986327185859836,0.5750008906101871,100.0,0.00020000000000000004,12431.0
citeseer,False,False,25.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.96,0.16,0.16689724028110503,0.052967505529522896,100.0,4767.959999999999,5.294251120467509,0.517272266872195,100.0,20.12,2.6775899818191684,0.686295216916194,0.2513324451205256,100.0,0.04044,12431.0
citeseer,False,False,25.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.22000000000000003,0.0670943908393383,0.0861220896244049,100.0,2.66,0.6243339352549931,1.0,100.0,2.66,0.6243339352549931,1.0,0.7816666666666665,100.0,22.53,12431.0
citeseer,False,False,50.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.24000000000000005,0.46399999999999997,0.06643851175904274,0.11302265375852585,100.0,71.102,2.2753311127581606,0.33186579439929137,100.0,25.839999999999996,2.0067686487181895,0.3341631509355086,0.2426527941410909,100.0,6.10412,12431.0
citeseer,False,False,50.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.304,0.10400000000000001,0.11050166934728622,0.06646696478128433,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,36.64,3.1657825774092787,0.41745809523809535,0.1586922668940785,100.0,0.8572200000000001,12431.0
citeseer,False,False,50.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.702,0.15000000000000002,0.13452736139297486,0.09990293979644775,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,25.834000000000003,1.9427082338768327,0.35906003722319263,0.22464983353799614,100.0,3.64276,12431.0
citeseer,False,False,50.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.306,0.046,0.11340408027172089,0.06396482959389686,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,24.21,2.507432413095507,0.2571530835663541,0.2250499796751785,100.0,0.00496,12431.0
citeseer,False,False,50.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.9200000000000002,0.5,0.1633709877729416,0.10756109356880188,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,33.42,2.9350117615566345,0.3891519187740843,0.21936310022399966,100.0,0.44504,12431.0
citeseer,False,False,50.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.48200000000000004,0.026000000000000002,0.12784959524869918,0.08427177667617798,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,25.791999999999994,2.4746381769770665,0.2904104030933394,0.22006727046851574,100.0,1.11924,12431.0
citeseer,False,False,50.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.49399999999999994,0.032,0.12732262760400773,0.04540846273303032,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,36.638000000000005,2.9856381146509334,0.32122847779207764,0.1724669659721383,100.0,0.7678800000000001,12431.0
citeseer,False,False,50.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.188,0.6140000000000001,0.03595046252012253,0.11854641139507294,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,14.184000000000001,1.5575848364970006,0.2119867515700578,0.5755010590553847,100.0,0.8183999999999999,12431.0
citeseer,False,False,50.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.726,0.024,0.13812084197998048,0.012499595619738102,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,31.363999999999997,3.0228295395095417,0.8289957925938275,0.2115499901825082,100.0,28.68116,12431.0
citeseer,False,False,50.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.12800000000000003,0.8140000000000001,0.04920037724077701,0.14809888303279878,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,50.0,3.9120223092891386,0.9973781473367577,0.56998189083141,100.0,0.00020000000000000004,12431.0
citeseer,False,False,50.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.96,0.16,0.16681869626045226,0.05219623371958733,100.0,4767.959999999999,5.294251120467509,0.517272266872195,100.0,35.68,3.0627020443643405,0.6172294446841348,0.22868011743900224,100.0,0.04044,12431.0
citeseer,False,False,50.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.22000000000000003,0.0670943908393383,0.0861220896244049,100.0,2.66,0.6243339352549931,1.0,100.0,2.66,0.6243339352549931,1.0,0.7816666666666665,100.0,22.53,12431.0
citeseer,False,False,100.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.256,0.42799999999999994,0.0716487005352974,0.10805318802595139,100.0,71.102,2.2753311127581606,0.33186579439929137,100.0,36.426,2.1277724723000366,0.3336555008020304,0.22404102566560002,100.0,6.10412,12431.0
citeseer,False,False,100.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.296,0.086,0.11467483192682267,0.06244320198893547,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,69.194,3.6183646278012653,0.3806906507936508,0.14811734242252908,100.0,0.8572200000000001,12431.0
citeseer,False,False,100.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.702,0.14800000000000002,0.13454169929027557,0.09987917840480805,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,36.42,2.044766645573846,0.35765943420777735,0.21591672028861333,100.0,3.64276,12431.0
citeseer,False,False,100.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.308,0.046,0.11363390386104584,0.06361711546778678,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,36.148,2.659774284511484,0.2480228136871443,0.22558153498535954,100.0,0.00496,12431.0
citeseer,False,False,100.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.9200000000000002,0.5,0.16325578689575196,0.10793132036924362,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,58.81999999999999,3.251378038648208,0.33527553856788056,0.2178396019725825,100.0,0.44504,12431.0
citeseer,False,False,100.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.484,0.026000000000000002,0.12774260938167573,0.08301928639411926,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,36.378,2.6333324578859476,0.2888711626889311,0.2166934290888114,100.0,1.11924,12431.0
citeseer,False,False,100.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.492,0.030000000000000006,0.1278364285826683,0.04450513869524002,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,68.606,3.28863214827322,0.2778823048944532,0.1550265459146142,100.0,0.7678800000000001,12431.0
citeseer,False,False,100.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.188,0.6140000000000001,0.035950469225645064,0.11854641288518905,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,14.482,1.5581954935359839,0.21193310484738728,0.5741253134918864,100.0,0.8183999999999999,12431.0
citeseer,False,False,100.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.7539999999999999,0.022,0.14205513298511505,0.009378245566040277,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,49.894,3.265544998117498,0.7656090989000806,0.18796868855909868,100.0,28.68116,12431.0
citeseer,False,False,100.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13000000000000003,0.812,0.04992923624813557,0.1480870172381401,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,100.0,4.605167416342899,0.9950587376904607,0.5600257819088286,100.0,0.00020000000000000004,12431.0
citeseer,False,False,100.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.96,0.16,0.1667500525712967,0.049855637922883035,100.0,4767.959999999999,5.294251120467509,0.517272266872195,100.0,61.64,3.38079420643191,0.5635416999909635,0.21979661313186055,100.0,0.04044,12431.0
citeseer,False,False,100.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.22000000000000003,0.0670943908393383,0.0861220896244049,100.0,2.66,0.6243339352549931,1.0,100.0,2.66,0.6243339352549931,1.0,0.7816666666666665,100.0,22.53,12431.0
citeseer,False,True,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.734,0.03359004110097885,0.13841545581817627,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,1.0,0.0,1.0,0.6910000000000001,100.0,5.43906,12431.0
citeseer,False,True,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.08399999999999999,0.588,0.0314081072807312,0.11158522814512253,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,1.0,0.0,1.0,0.694,100.0,0.8572200000000001,12431.0
citeseer,False,True,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.6439999999999999,0.724,0.10897729843854904,0.13657985031604766,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,1.0,0.0,1.0,0.669,100.0,3.64276,12431.0
citeseer,False,True,1.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.08800000000000001,0.258,0.030725347995758056,0.05087836384773255,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,1.0,0.0,1.0,1.0,100.0,0.00496,12431.0
citeseer,False,True,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.9,0.72,0.1733851581811905,0.1357541486620903,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,1.0,0.0,1.0,1.0,100.0,0.45061999999999997,12431.0
citeseer,False,True,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.262,0.7380000000000001,0.04447562769055367,0.14266662895679474,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,1.0,0.0,1.0,0.526,100.0,1.11702,12431.0
citeseer,False,True,1.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.082,0.248,0.030836392566561698,0.0508515864610672,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,1.0,0.0,1.0,1.0,100.0,0.7678800000000001,12431.0
citeseer,False,True,1.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.092,0.774,0.03436965979635716,0.13333524763584137,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,1.0,0.0,1.0,0.9630000000000001,100.0,0.8601599999999999,12431.0
citeseer,False,True,1.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.088,0.366,0.032737265899777414,0.07087315246462822,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,1.0,0.0,1.0,0.9359999999999999,100.0,28.68116,12431.0
citeseer,False,True,1.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13600000000000004,0.8140000000000001,0.036517538130283356,0.14812511950731277,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,1.0,0.0,1.0,0.6059999999999999,100.0,0.00020000000000000004,12431.0
citeseer,False,True,1.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6,0.18791777193546294,0.10826623737812043,100.0,4767.959999999999,5.294251182493186,0.517272278275163,100.0,1.0,0.0,1.0,0.85,100.0,0.04316,12431.0
citeseer,False,True,1.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.08,0.45999999999999996,0.033363327383995056,0.08684020936489105,100.0,2.66,0.6243339352549931,1.0,100.0,1.0,0.0,1.0,0.9199999999999999,100.0,23.017000000000003,12431.0
citeseer,False,True,5.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.304,0.44800000000000006,0.059187819808721544,0.0987478107213974,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,4.755999999999999,1.3326179086283856,0.8479372606255845,0.4552873015873016,100.0,5.43906,12431.0
citeseer,False,True,5.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.198,0.06872503608465194,0.050023368746042254,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,4.758,1.5012222398106985,0.7972300000000001,0.29996666666666666,100.0,0.8572200000000001,12431.0
citeseer,False,True,5.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.666,0.304,0.11062588393688202,0.07846173197031021,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,4.75,1.3580512213444778,0.8334437404679376,0.4128563492063493,100.0,3.64276,12431.0
citeseer,False,True,5.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.618,0.062,0.10775614380836487,0.03114856407046318,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,4.758,1.4770807765759044,0.6421141203251084,0.3775000000000001,100.0,0.00496,12431.0
citeseer,False,True,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.86,0.48,0.15985193252563476,0.11039290428161622,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,4.64,1.463004862589298,0.7474155928592219,0.4246666666666667,100.0,0.45061999999999997,12431.0
citeseer,False,True,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.78,0.05,0.13532764613628387,0.04079777672886849,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,4.752,1.3281938284100796,0.3998560270263239,0.31340952380952386,100.0,1.11702,12431.0
citeseer,False,True,5.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.59,0.09,0.10453120619058609,0.03319077752530575,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,4.758,1.5237039284964777,0.762593190821282,0.37073333333333336,100.0,0.7678800000000001,12431.0
citeseer,False,True,5.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.316,0.51,0.058551429957151416,0.10059572756290436,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,4.724,1.217514676850924,0.32301345889597854,0.7494999999999998,100.0,0.8601599999999999,12431.0
citeseer,False,True,5.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.472,0.096,0.083868108689785,0.03490114882588387,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,4.758,1.5370063059629966,0.9806420833081237,0.4370333333333334,100.0,28.68116,12431.0
citeseer,False,True,5.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13600000000000004,0.8140000000000001,0.036517538130283356,0.14812180548906326,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,5.0,1.609437903426685,0.999691946543362,0.5835357142857143,100.0,0.00020000000000000004,12431.0
citeseer,False,True,5.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.96,0.18,0.17248803675174712,0.05262162983417511,100.0,4767.959999999999,5.294251182493186,0.517272278275163,100.0,4.680000000000001,1.5035607019775408,0.973572734672645,0.42380952380952375,100.0,0.04316,12431.0
citeseer,False,True,5.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.3,0.22000000000000003,0.05621262788772583,0.06483939737081527,100.0,2.66,0.6243339352549931,1.0,100.0,2.2800000000000002,0.572369228553093,1.0,0.7883333333333333,100.0,23.017000000000003,12431.0
citeseer,False,True,10.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.40800000000000003,0.284,0.07420928180217742,0.07388345748186112,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,8.548,1.6943829746626864,0.7248765742743203,0.36530855778208726,100.0,5.43906,12431.0
citeseer,False,True,10.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.506,0.12,0.09003379195928574,0.04083468988537788,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,8.72,2.032777936227696,0.5664266666666666,0.22965028860028863,100.0,0.8572200000000001,12431.0
citeseer,False,True,10.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.676,0.12,0.11736517697572708,0.05098712593317032,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,8.544,1.7013743390608558,0.7462310794514488,0.31042413697413695,100.0,3.64276,12431.0
citeseer,False,True,10.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.772,0.024,0.13722429871559144,0.030520239472389223,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,8.407999999999998,1.9159305083044256,0.41890882989428746,0.28309523809523807,100.0,0.00496,12431.0
citeseer,False,True,10.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.8800000000000001,0.48,0.1638513386249542,0.10835247784852982,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,8.440000000000001,1.9702383308899294,0.6066694601533318,0.31866666666666665,100.0,0.45061999999999997,12431.0
citeseer,False,True,10.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.836,0.02,0.14920493364334106,0.03350077345967293,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,8.522,1.7522991798138219,0.32744729393690947,0.2560102453102453,100.0,1.11702,12431.0
citeseer,False,True,10.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7420000000000001,0.044000000000000004,0.13173518031835557,0.030687934532761574,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,8.72,2.046833847019026,0.5770576514240366,0.28093333333333337,100.0,0.7678800000000001,12431.0
citeseer,False,True,10.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.40599999999999997,0.398,0.0692688763141632,0.08516703695058822,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,8.181999999999999,1.447394090523974,0.2453323285779981,0.6505212121212122,100.0,0.8601599999999999,12431.0
citeseer,False,True,10.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5839999999999999,0.05600000000000001,0.10463876724243164,0.031559116393327716,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,8.706,2.081633887624892,0.9652589080921945,0.35489126984126984,100.0,28.68116,12431.0
citeseer,False,True,10.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13600000000000004,0.8140000000000001,0.0365210447460413,0.14812180548906326,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,10.0,2.302585061240901,0.9994055964939965,0.5782927688754314,100.0,0.00020000000000000004,12431.0
citeseer,False,True,10.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.9400000000000001,0.18,0.16665903329849244,0.053050781786441806,100.0,4767.959999999999,5.294251182493186,0.517272278275163,100.0,8.680000000000001,2.042910869903856,0.8369988427820374,0.334017316017316,100.0,0.04316,12431.0
citeseer,False,True,10.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.22000000000000003,0.060989586263895036,0.06339607238769532,100.0,2.66,0.6243339352549931,1.0,100.0,2.62,0.620687504119114,1.0,0.7816666666666665,100.0,23.017000000000003,12431.0
citeseer,False,True,15.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.48200000000000004,0.22800000000000004,0.08473061323165894,0.06435165703296661,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,11.72,1.8153789774602056,0.6536665849094432,0.32034235530603616,100.0,5.43906,12431.0
citeseer,False,True,15.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.614,0.08399999999999999,0.10821799486875534,0.03556755371391773,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,12.456,2.3303425284631576,0.5126926666666668,0.20185010822510824,100.0,0.8572200000000001,12431.0
citeseer,False,True,15.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.702,0.012,0.12160713672637939,0.03772720880806446,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,11.716,1.800941462622405,0.6666721507985066,0.27496051477762007,100.0,3.64276,12431.0
citeseer,False,True,15.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.804,0.018,0.14435013830661775,0.03042195551097393,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,11.416,2.1150679672359156,0.3418012312694092,0.25423800023505905,100.0,0.00496,12431.0
citeseer,False,True,15.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.9,0.52,0.16276881694793702,0.11426499038934708,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,12.12,2.2455869508044457,0.5107157510472798,0.27747907647907644,100.0,0.45061999999999997,12431.0
citeseer,False,True,15.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.842,0.013999999999999999,0.150520983338356,0.031212319061160086,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,11.680000000000001,1.9729508491709915,0.3063573986722945,0.24062260794760792,100.0,1.11702,12431.0
citeseer,False,True,15.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.7979999999999999,0.03799999999999999,0.14362233281135559,0.030059761181473733,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,12.456,2.316534299873588,0.48269338344219437,0.2425928571428572,100.0,0.7678800000000001,12431.0
citeseer,False,True,15.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.44399999999999995,0.33799999999999997,0.07600683569908143,0.07682075798511505,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,10.416,1.5059800430515182,0.22241620198207251,0.6020622932622933,100.0,0.8601599999999999,12431.0
citeseer,False,True,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.642,0.042,0.11400302648544311,0.030415335670113564,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,12.297999999999998,2.3672090618374275,0.9328286597353547,0.30575356310356316,100.0,28.68116,12431.0
citeseer,False,True,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13600000000000004,0.8140000000000001,0.0365210447460413,0.14812180548906326,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,15.0,2.7080501346054886,0.9992053478951156,0.5790811354595761,100.0,0.00020000000000000004,12431.0
citeseer,False,True,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.9200000000000002,0.18,0.16562571823596955,0.053050781786441806,100.0,4767.959999999999,5.294251182493186,0.517272278275163,100.0,12.580000000000002,2.331122073711991,0.7656113221850598,0.2937638880727116,100.0,0.04316,12431.0
citeseer,False,True,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.20000000000000004,0.060989586263895036,0.06454215422272683,100.0,2.66,0.6243339352549931,1.0,100.0,2.66,0.6243339352549931,1.0,0.7816666666666665,100.0,23.017000000000003,12431.0
citeseer,False,True,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5359999999999999,0.184,0.09540415853261948,0.05585904568433762,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,14.506,1.8683936930319767,0.536515731131258,0.2939746355505038,100.0,5.43906,12431.0
citeseer,False,True,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.666,0.07999999999999999,0.11610010415315627,0.035243304818868636,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,16.118,2.5382429194018017,0.48324200000000006,0.18713566613984572,100.0,0.8572200000000001,12431.0
citeseer,False,True,20.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.718,0.002,0.12450691759586334,0.03694985583424568,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,14.502,1.8349704747776705,0.5819270470710356,0.2552905308743544,100.0,3.64276,12431.0
citeseer,False,True,20.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8140000000000001,0.016,0.14640730023384094,0.030711674690246583,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,13.959999999999999,2.2337431251507964,0.30731945622478085,0.24114921494913757,100.0,0.00496,12431.0
citeseer,False,True,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.9,0.54,0.16215205788612366,0.11879397034645081,100.0,5246.38,5.309254973890429,0.2880550373098244,100.0,15.719999999999999,2.4329805737909953,0.4755679037140724,0.25115565428723324,100.0,0.45061999999999997,12431.0
citeseer,False,True,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.842,0.016,0.15131967067718505,0.03108338825404644,100.0,71.054,2.7905402518608473,0.28812318950809596,100.0,14.459999999999999,2.1187074761308144,0.3004312887832608,0.23424456041034988,100.0,1.11702,12431.0
citeseer,False,True,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.8059999999999998,0.048,0.1453391581773758,0.029900291189551353,100.0,723.336,3.97965777252454,0.23188586012581713,100.0,16.118,2.495456466448915,0.4409516663584901,0.21925007215007217,100.0,0.7678800000000001,12431.0
citeseer,False,True,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.45999999999999996,0.32599999999999996,0.07871790081262589,0.07524212896823883,100.0,14.482,1.5581954935359839,0.21193310484738728,100.0,11.708000000000002,1.5302808445948741,0.2169610381254849,0.5851074269813433,100.0,0.8601599999999999,12431.0
citeseer,False,True,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.6960000000000001,0.041999999999999996,0.12263990789651871,0.030496444553136826,100.0,154.23000000000002,3.5755724745177977,0.6747628827691192,100.0,15.602,2.5523096080123704,0.9124210206458722,0.27523817118553967,100.0,28.68116,12431.0
citeseer,False,True,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13600000000000004,0.8140000000000001,0.0365210447460413,0.14812180548906326,100.0,12417.786,9.234670032532867,0.48042252049299333,100.0,20.0,2.995732159461572,0.9989444686613915,0.577069124731952,100.0,0.00020000000000000004,12431.0
citeseer,False,True,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.9200000000000002,0.18,0.16556060016155244,0.053050781786441806,100.0,4767.959999999999,5.294251182493186,0.517272278275163,100.0,16.380000000000003,2.52770140276017,0.6873070688376077,0.2693332544648334,100.0,0.04316,12431.0
citeseer,False,True,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.20000000000000004,0.060989586263895036,0.06454215422272683,100.0,2.66,0.6243339352549931,1.0,100.0,2.66,0.6243339352549931,1.0,0.7816666666666665,100.0,23.017000000000003,12431.0
citeseer,False,True,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5780000000000001,0.152,0.10306932777166367,0.051511943340301514,100.0,71.1,2.2953718886027277,0.36395107424259204,100.0,16.922000000000004,1.9051594878150464,0.47313271207333607,0.27649798894134653,100.0,5.43906,12431.0
citeseer,False,True,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.71,0.05,0.12331930100917816,0.03195834867656231,100.0,6164.894,6.58195028809993,0.2495631593457422,100.0,19.72,2.696900862640949,0.46683666666666673,0.1782672088211515,100.0,0.8572200000000001,12431.0
citeseer,False,True,25.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.736,0.0,0.12855846881866456,0.03656078651547432,100.0,71.096,2.2222247516576665,0.35721939813392667,100.0,16.918,1.8582987648869334,0.4827892817009968,0.2465682385305127,100.0,3.64276,12431.0
citeseer,False,True,25.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8140000000000001,0.022000000000000002,0.1476060301065445,0.030720718204975128,100.0,1722.466,3.409644889688159,0.24385674222753684,100.0,16.182000000000002,2.315548260995572,0.28495877920099727,0.23352503219458934,100.0,0.00496,12431.0
