,balanced_acc,dataset,datatype,device,explainer,f1_score,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,num_explained_y_with_acc,precision,pred_type,recall,roc_auc_score,seed,time,top_balanced_acc,top_f1_score,top_precision,top_recall,top_roc_auc_score,topk
2180,0.4023961251167133,ieee24_mc,multiclass,cpu,pgexplainer,0.017037037037037,0.05,0.8,0.063640221953392,0.7550865411758423,phenomenon,2.1519847884841217,soft,16.76,0.772777777777778,0.0844069748199228,transformer,100,100,0.0111111111111111,mix,0.0366666666666666,0.4019549486461251,5,0.1549,0.4832934173669467,0.0123076923076923,0.0114285714285714,0.0133333333333333,0.4829992997198878,20.0
2181,0.3994395424836601,ieee24_mc,multiclass,cpu,pgexplainer,0.018095238095238,0.05,0.8,0.0631969720125198,0.7555409073829651,phenomenon,2.161366202043704,soft,17.44,0.7635660660660666,0.0809188524462568,transformer,100,100,0.0117171717171717,mix,0.0399999999999999,0.3986552287581699,5,0.1549,0.4832934173669467,0.0123076923076923,0.0114285714285714,0.0133333333333333,0.4829992997198878,25.0
2182,0.3994395424836601,ieee24_mc,multiclass,cpu,pgexplainer,0.018095238095238,0.05,0.8,0.0631969720125198,0.7555409073829651,phenomenon,2.161366202043704,soft,17.44,0.7635660660660666,0.0809188524462568,transformer,100,100,0.0117171717171717,mix,0.0399999999999999,0.3986552287581699,5,0.1549,0.4832934173669467,0.0123076923076923,0.0114285714285714,0.0133333333333333,0.4829992997198878,50.0
2183,0.3994395424836601,ieee24_mc,multiclass,cpu,pgexplainer,0.018095238095238,0.05,0.8,0.0631969720125198,0.7555409073829651,phenomenon,2.161366202043704,soft,17.44,0.7635660660660666,0.0809188524462568,transformer,100,100,0.0117171717171717,mix,0.0399999999999999,0.3986552287581699,5,0.1549,0.4832934173669467,0.0123076923076923,0.0114285714285714,0.0133333333333333,0.4829992997198878,100.0
2184,0.3733266064001359,ieee24_mc,multiclass,cpu,pgexplainer,0.0155384615384615,1.0,0.87,0.9850427508354188,0.813284695148468,phenomenon,2.3517830439981067,hard,20.84,0.7168880308880309,0.0918551714889405,transformer,100,100,0.0098888888888888,mix,0.0366666666666666,0.3724888167388168,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,
2185,0.4859275077455225,ieee24_mc,multiclass,cpu,pgexplainer,0.0,1.0,0.4,0.9850566387176514,0.4216291010379791,phenomenon,0.6931471805599458,hard,2.0,0.9728299013299012,1.0,transformer,100,100,0.0,mix,0.0,0.4859275077455225,2,0.2294,0.4859275077455225,0.0,0.0,0.0,0.4859275077455225,1.0
2186,0.4788912616182836,ieee24_mc,multiclass,cpu,pgexplainer,0.0,1.0,0.83,0.9850624799728394,0.6407244801521301,phenomenon,1.0977196912966596,hard,3.0,0.95924485199485,0.9997582846536308,transformer,100,100,0.0,mix,0.0,0.4788912616182836,2,0.2294,0.4788912616182836,0.0,0.0,0.0,0.4788912616182836,2.0
2187,0.4718550154910448,ieee24_mc,multiclass,cpu,pgexplainer,0.0,1.0,0.85,0.9850844740867616,0.6453372240066528,phenomenon,1.3852042726678109,hard,4.0,0.9456598026598032,0.9758284653630992,transformer,100,100,0.0,mix,0.0,0.4718550154910448,2,0.2294,0.4777141424751718,0.0,0.0,0.0,0.4777141424751718,3.0
2188,0.4666324948540021,ieee24_mc,multiclass,cpu,pgexplainer,0.0036363636363636,1.0,0.6,0.9850810766220092,0.5580190420150757,phenomenon,1.5691574793740422,hard,5.0,0.9320747533247548,0.971224260422494,transformer,100,100,0.004,mix,0.0033333333333333,0.4665344556383159,2,0.2294,0.4783507488222561,0.0036363636363636,0.004,0.0033333333333333,0.4782527096065698,4.0
2189,0.4614099742169595,ieee24_mc,multiclass,cpu,pgexplainer,0.0066666666666666,1.0,0.52,0.9850839972496032,0.5655550956726074,phenomenon,1.7267118247966429,hard,6.0,0.9184897039897044,0.971224260422494,transformer,100,100,0.0066666666666666,mix,0.0066666666666666,0.4612138957855871,2,0.2294,0.479420128278584,0.0066666666666666,0.0066666666666666,0.0066666666666666,0.4792240498472115,5.0
