,dataset,datatype,explainer,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,pred_type,time,topk,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,device,seed
0,mutag,binary,random,0.37,0.39,0.1811766773462295,0.1709662228822708,phenomenon,3.577074788426678,soft,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0,,,,,,,
1,mutag,binary,random,0.36,0.39,0.1869165748357772,0.1635050624608993,phenomenon,0.6930284369072104,soft,2.0,0.9537571970832208,0.980583676920595,gat,100,mix,0.0,1.0,,,,,,
2,mutag,binary,random,0.36,0.39,0.1867705732583999,0.1634266227483749,phenomenon,1.0983307536564548,soft,3.0,0.930635795624832,0.9594539224877388,gat,100,mix,0.0,2.0,,,,,,
3,mutag,binary,random,0.36,0.39,0.1867765188217163,0.1632145643234253,phenomenon,1.3857117395381198,soft,4.0,0.907514394166442,0.9325200615200868,gat,100,mix,0.0,3.0,,,,,,
4,mutag,binary,random,0.36,0.39,0.1867875158786773,0.1633797883987426,phenomenon,1.6084389034956703,soft,5.0,0.8843929927080535,0.912928964404662,gat,100,mix,0.0,4.0,,,,,,
5,mutag,binary,random,0.36,0.39,0.1863010078668594,0.1636836677789688,phenomenon,1.790296362063586,soft,6.0,0.861271591249664,0.892382317654239,gat,100,mix,0.0,5.0,,,,,,
6,mutag,binary,random,0.36,0.39,0.1862872093915939,0.1647611409425735,phenomenon,1.9439155112656437,soft,7.0,0.8381501897912753,0.8699816419989296,gat,100,mix,0.0,6.0,,,,,,
7,mutag,binary,random,0.35,0.39,0.186017706990242,0.1651031523942947,phenomenon,2.0768126817081987,soft,8.0,0.8150287883328854,0.8515628384400459,gat,100,mix,0.0,7.0,,,,,,
8,mutag,binary,random,0.36,0.39,0.1845967918634414,0.1656655073165893,phenomenon,2.1938883292123283,soft,9.0,0.7919073868744962,0.8414893091042555,gat,100,mix,0.0,8.0,,,,,,
9,mutag,binary,random,0.36,0.39,0.1849485337734222,0.1660550832748413,phenomenon,2.298436471178489,soft,10.0,0.7687859854161069,0.825699157383109,gat,100,mix,0.0,9.0,,,,,,
10,mutag,binary,random,0.36,0.39,0.1851719319820404,0.1662853360176086,phenomenon,2.3927768156727183,soft,11.0,0.7456645839577181,0.8070811420601945,gat,100,mix,0.0,10.0,,,,,,
11,mutag,binary,random,0.37,0.39,0.1823871731758117,0.1685486435890197,phenomenon,2.7601281620635474,soft,16.0,0.6300575766657711,0.755087194450273,gat,100,mix,0.0,15.0,,,,,,
12,mutag,binary,random,0.37,0.39,0.1816514134407043,0.1690593212842941,phenomenon,3.0188205330290487,soft,21.0,0.5144505693738247,0.6475121761000101,gat,100,mix,0.0,20.0,,,,,,
13,mutag,binary,random,0.37,0.39,0.181213840842247,0.1700578182935714,phenomenon,3.2082747516650154,soft,25.91,0.4024333056716214,0.5658824531264207,gat,100,mix,0.0,25.0,,,,,,
14,mutag,binary,random,0.37,0.39,0.1811527609825134,0.1709420382976532,phenomenon,3.567210218542625,soft,42.93,0.050876583088527,0.3417708834187284,gat,100,mix,0.0,50.0,,,,,,
15,mutag,binary,random,0.37,0.39,0.1811766773462295,0.1709662228822708,phenomenon,3.577074788426678,soft,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0,100.0,,,,,,
16,mutag,binary,random,0.45,0.4,0.2713694870471954,0.1718452423810959,phenomenon,3.577074788426678,hard,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0,,,,,,,
17,mutag,binary,random,0.36,0.5,0.1855471730232238,0.2370345294475555,phenomenon,0.6930284369072104,hard,2.0,0.9537571970832208,0.980583676920595,gat,100,mix,0.0,1.0,,,,,,
18,mutag,binary,random,0.37,0.49,0.1865468025207519,0.2300539016723632,phenomenon,1.0983307536564548,hard,3.0,0.930635795624832,0.9594539224877388,gat,100,mix,0.0,2.0,,,,,,
19,mutag,binary,random,0.37,0.49,0.1866002231836319,0.2265745550394058,phenomenon,1.3857117395381198,hard,4.0,0.907514394166442,0.9325200615200868,gat,100,mix,0.0,3.0,,,,,,
20,mutag,binary,random,0.37,0.49,0.1875691413879394,0.2222254574298858,phenomenon,1.6084389034956703,hard,5.0,0.8843929927080535,0.912928964404662,gat,100,mix,0.0,4.0,,,,,,
21,mutag,binary,random,0.36,0.49,0.1895249336957931,0.2185653299093246,phenomenon,1.790296362063586,hard,6.0,0.861271591249664,0.892382317654239,gat,100,mix,0.0,5.0,,,,,,
22,mutag,binary,random,0.36,0.49,0.1891060024499893,0.2174820750951767,phenomenon,1.9439155112656437,hard,7.0,0.8381501897912753,0.8699816419989296,gat,100,mix,0.0,6.0,,,,,,
23,mutag,binary,random,0.36,0.49,0.1891385018825531,0.2143384218215942,phenomenon,2.0768126817081987,hard,8.0,0.8150287883328854,0.8515628384400459,gat,100,mix,0.0,7.0,,,,,,
24,mutag,binary,random,0.39,0.49,0.1830320209264755,0.2110747545957565,phenomenon,2.1938883292123283,hard,9.0,0.7919073868744962,0.8414893091042555,gat,100,mix,0.0,8.0,,,,,,
25,mutag,binary,random,0.39,0.49,0.1857859790325164,0.2087759226560592,phenomenon,2.298436471178489,hard,10.0,0.7687859854161069,0.825699157383109,gat,100,mix,0.0,9.0,,,,,,
26,mutag,binary,random,0.38,0.49,0.186332881450653,0.2093625664710998,phenomenon,2.3927768156727183,hard,11.0,0.7456645839577181,0.8070811420601945,gat,100,mix,0.0,10.0,,,,,,
27,mutag,binary,random,0.39,0.47,0.1919461786746978,0.2020769119262695,phenomenon,2.7601281620635474,hard,16.0,0.6300575766657711,0.755087194450273,gat,100,mix,0.0,15.0,,,,,,
28,mutag,binary,random,0.4,0.43,0.1983277648687362,0.192514881491661,phenomenon,3.0188205330290487,hard,21.0,0.5144505693738247,0.6475121761000101,gat,100,mix,0.0,20.0,,,,,,
29,mutag,binary,random,0.41,0.42,0.2119409888982772,0.1820698678493499,phenomenon,3.2082747516650154,hard,25.91,0.4024333056716214,0.5658824531264207,gat,100,mix,0.0,25.0,,,,,,
30,mutag,binary,random,0.45,0.4,0.265494167804718,0.1722387373447418,phenomenon,3.567210218542625,hard,42.93,0.050876583088527,0.3417708834187284,gat,100,mix,0.0,50.0,,,,,,
31,mutag,binary,random,0.45,0.4,0.2713694870471954,0.1718452423810959,phenomenon,3.577074788426678,hard,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0,100.0,,,,,,
32,mutag,binary,random,,,,,model,3.53694861185608,soft,42.25,0.0359969276983958,0.333320791254298,gat,100,mix,0.0001,,0.24,0.46,0.1863953620195388,0.2851781547069549,,
33,mutag,binary,random,,,,,model,0.6929310818071519,soft,2.0,0.9520644075923976,0.9729199306285948,gat,100,mix,0.0001,1.0,0.23,0.46,0.1835036128759384,0.2898023426532745,,
34,mutag,binary,random,,,,,model,1.098218387524474,soft,3.0,0.928096611388597,0.9508710920171946,gat,100,mix,0.0001,2.0,0.24,0.47,0.1830225884914398,0.2890883684158325,,
35,mutag,binary,random,,,,,model,1.385606505047646,soft,4.0,0.9041288151847958,0.9265633005150612,gat,100,mix,0.0001,3.0,0.24,0.47,0.1833207905292511,0.2885043919086456,,
36,mutag,binary,random,,,,,model,1.6084053206760935,soft,5.0,0.8801610189809957,0.9059199876388137,gat,100,mix,0.0001,4.0,0.23,0.46,0.1836635470390319,0.2876459062099457,,
37,mutag,binary,random,,,,,model,1.7903614492223752,soft,6.0,0.8561932227771949,0.887525729112243,gat,100,mix,0.0001,5.0,0.23,0.46,0.1833166480064392,0.2879630029201507,,
38,mutag,binary,random,,,,,model,1.9440043727780263,soft,7.0,0.8322254265733946,0.8694528538292744,gat,100,mix,0.0001,6.0,0.24,0.46,0.1830427199602127,0.2880953252315521,,
39,mutag,binary,random,,,,,model,2.076903627829618,soft,8.0,0.8082576303695936,0.8558578649736162,gat,100,mix,0.0001,7.0,0.24,0.46,0.1833776831626892,0.2887729108333587,,
40,mutag,binary,random,,,,,model,2.1938701623508137,soft,9.0,0.7842898341657921,0.8378377633547508,gat,100,mix,0.0001,8.0,0.24,0.46,0.1839227527379989,0.2886970341205597,,
41,mutag,binary,random,,,,,model,2.298315206937432,soft,10.0,0.7603220379619916,0.8160460445737663,gat,100,mix,0.0001,9.0,0.23,0.46,0.1841980814933776,0.2886364459991455,,
42,mutag,binary,random,,,,,model,2.3925939733057544,soft,11.0,0.7363542417581911,0.8011347958108105,gat,100,mix,0.0001,10.0,0.23,0.46,0.184981420636177,0.2883131206035614,,
43,mutag,binary,random,,,,,model,2.7600256661550664,soft,16.0,0.6165152607391864,0.7466894707576381,gat,100,mix,0.0001,15.0,0.23,0.46,0.1860882937908172,0.2870035469532013,,
44,mutag,binary,random,,,,,model,3.018713102600299,soft,21.0,0.4966762797201823,0.6710342465957229,gat,100,mix,0.0001,20.0,0.25,0.46,0.1871317327022552,0.2865062355995178,,
45,mutag,binary,random,,,,,model,3.2065298147373817,soft,25.87,0.3820616576755371,0.5758252543528394,gat,100,mix,0.0001,25.0,0.24,0.46,0.1865654587745666,0.2857226133346557,,
46,mutag,binary,random,,,,,model,3.531645461119187,soft,41.51,0.0483129408678572,0.3536656813666273,gat,100,mix,0.0001,50.0,0.24,0.46,0.1864027976989746,0.2851780652999878,,
47,mutag,binary,random,,,,,model,3.53694861185608,soft,42.25,0.0359969276983958,0.333320791254298,gat,100,mix,0.0001,100.0,0.24,0.46,0.1863953620195388,0.2851781547069549,,
48,mutag,binary,random,0.46,0.36,0.2493527382612228,0.1620770394802093,phenomenon,3.549295488631519,hard,43.16,0.0335300688173331,0.3317426872092923,gat,100,mix,0.0,,,,,,,
49,mutag,binary,random,0.32,0.47,0.1795818507671356,0.2350716143846511,phenomenon,0.6930197100220481,hard,2.0,0.9528506903323672,0.9768088591141968,gat,100,mix,0.0,1.0,,,,,,
50,mutag,binary,random,0.32,0.47,0.1774305552244186,0.2285723239183426,phenomenon,1.0982454471465664,hard,3.0,0.929276035498552,0.9532396160678488,gat,100,mix,0.0,2.0,,,,,,
51,mutag,binary,random,0.33,0.47,0.1748511642217636,0.2213232815265655,phenomenon,1.3856419541746303,hard,4.0,0.9057013806647356,0.9318275939220236,gat,100,mix,0.0,3.0,,,,,,
52,mutag,binary,random,0.34,0.46,0.1729944050312042,0.2165416181087494,phenomenon,1.6083107063150353,hard,5.0,0.8821267258309204,0.903022960446022,gat,100,mix,0.0,4.0,,,,,,
53,mutag,binary,random,0.35,0.46,0.1717555224895477,0.2158304750919342,phenomenon,1.7902093117094575,hard,6.0,0.8585520709971043,0.8837500590257525,gat,100,mix,0.0,5.0,,,,,,
54,mutag,binary,random,0.35,0.46,0.1713962405920028,0.2151208072900772,phenomenon,1.9438179821111417,hard,7.0,0.8349774161632888,0.8600543362518748,gat,100,mix,0.0,6.0,,,,,,
55,mutag,binary,random,0.34,0.47,0.1744377762079239,0.2140098512172699,phenomenon,2.076808016103884,hard,8.0,0.8114027613294728,0.8414603246141381,gat,100,mix,0.0,7.0,,,,,,
56,mutag,binary,random,0.36,0.47,0.1696967631578445,0.2108162492513656,phenomenon,2.1939403887113627,hard,9.0,0.7878281064956562,0.824279983549605,gat,100,mix,0.0,8.0,,,,,,
57,mutag,binary,random,0.36,0.47,0.1693339496850967,0.2095319777727127,phenomenon,2.298546892563704,hard,10.0,0.7642534516618403,0.8149640270620335,gat,100,mix,0.0,9.0,,,,,,
58,mutag,binary,random,0.35,0.47,0.1720009297132492,0.2091522216796875,phenomenon,2.3929380076869915,hard,11.0,0.7406787968280248,0.7952590364186416,gat,100,mix,0.0,10.0,,,,,,
59,mutag,binary,random,0.37,0.44,0.1722281128168106,0.2005783468484878,phenomenon,2.7596595486168214,hard,16.0,0.6228055226589453,0.7191027360282007,gat,100,mix,0.0,15.0,,,,,,
60,mutag,binary,random,0.39,0.42,0.1835115849971771,0.1972734332084655,phenomenon,3.017167660571756,hard,21.0,0.5049322484898657,0.6577638389168947,gat,100,mix,0.0,20.0,,,,,,
61,mutag,binary,random,0.39,0.41,0.1928929686546325,0.1836681514978408,phenomenon,3.2037905210333064,hard,25.87,0.392283333295145,0.564303263865213,gat,100,mix,0.0,25.0,,,,,,
62,mutag,binary,random,0.46,0.36,0.2490118443965912,0.1616221964359283,phenomenon,3.542471113710304,hard,42.18,0.0498997582162216,0.3279766324562088,gat,100,mix,0.0,50.0,,,,,,
63,mutag,binary,random,0.46,0.36,0.2493527382612228,0.1620770394802093,phenomenon,3.549295488631519,hard,43.16,0.0335300688173331,0.3317426872092923,gat,100,mix,0.0,100.0,,,,,,
64,mutag,binary,random,,,,,model,3.577074788426678,hard,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0001,,0.45,0.4,0.3046728372573852,0.2392808198928833,,
65,mutag,binary,random,,,,,model,0.6930284369072104,hard,2.0,0.9537571970832208,0.980583676920595,gat,100,mix,0.0001,1.0,0.36,0.5,0.2169966846704483,0.3050831258296966,,
66,mutag,binary,random,,,,,model,1.0983307536564548,hard,3.0,0.930635795624832,0.9594539224877388,gat,100,mix,0.0001,2.0,0.37,0.49,0.2179857641458511,0.2988072037696838,,
67,mutag,binary,random,,,,,model,1.3857117395381198,hard,4.0,0.907514394166442,0.9325200615200868,gat,100,mix,0.0001,3.0,0.37,0.49,0.2191469818353653,0.2957105934619903,,
68,mutag,binary,random,,,,,model,1.6084389034956703,hard,5.0,0.8843929927080535,0.912928964404662,gat,100,mix,0.0001,4.0,0.37,0.49,0.2199297547340393,0.292780190706253,,
69,mutag,binary,random,,,,,model,1.790296362063586,hard,6.0,0.861271591249664,0.892382317654239,gat,100,mix,0.0001,5.0,0.36,0.49,0.2197951376438141,0.2890487015247345,,
70,mutag,binary,random,,,,,model,1.9439155112656437,hard,7.0,0.8381501897912753,0.8699816419989296,gat,100,mix,0.0001,6.0,0.36,0.49,0.2204867750406265,0.2879654169082641,,
71,mutag,binary,random,,,,,model,2.0768126817081987,hard,8.0,0.8150287883328854,0.8515628384400459,gat,100,mix,0.0001,7.0,0.36,0.49,0.220168799161911,0.2848281264305115,,
72,mutag,binary,random,,,,,model,2.1938883292123283,hard,9.0,0.7919073868744962,0.8414893091042555,gat,100,mix,0.0001,8.0,0.39,0.49,0.2269193083047866,0.282238245010376,,
73,mutag,binary,random,,,,,model,2.298436471178489,hard,10.0,0.7687859854161069,0.825699157383109,gat,100,mix,0.0001,9.0,0.39,0.49,0.2283254414796829,0.2811505794525146,,
74,mutag,binary,random,,,,,model,2.3927768156727183,hard,11.0,0.7456645839577181,0.8070811420601945,gat,100,mix,0.0001,10.0,0.38,0.49,0.2286245226860046,0.2827487289905548,,
75,mutag,binary,random,,,,,model,2.7601281620635474,hard,16.0,0.6300575766657711,0.755087194450273,gat,100,mix,0.0001,15.0,0.39,0.47,0.2373225837945938,0.2769943177700043,,
76,mutag,binary,random,,,,,model,3.0188205330290487,hard,21.0,0.5144505693738247,0.6475121761000101,gat,100,mix,0.0001,20.0,0.4,0.43,0.2405257672071457,0.2667176127433777,,
77,mutag,binary,random,,,,,model,3.2082747516650154,hard,25.91,0.4024333056716214,0.5658824531264207,gat,100,mix,0.0001,25.0,0.41,0.42,0.2515079975128174,0.2549098134040832,,
78,mutag,binary,random,,,,,model,3.567210218542625,hard,42.93,0.050876583088527,0.3417708834187284,gat,100,mix,0.0001,50.0,0.45,0.4,0.2996247112751007,0.2394547313451767,,
79,mutag,binary,random,,,,,model,3.577074788426678,hard,44.2,0.0296814619529165,0.3141264668385623,gat,100,mix,0.0001,100.0,0.45,0.4,0.3046728372573852,0.2392808198928833,,
80,mutag,binary,random,,,,,model,3.53694861185608,hard,42.25,0.0359969276983958,0.333320791254298,gat,100,mix,0.0001,,0.31,0.45,0.2557233870029449,0.282194048166275,,
81,mutag,binary,random,,,,,model,0.6929310818071519,hard,2.0,0.9520644075923976,0.9729199306285948,gat,100,mix,0.0001,1.0,0.23,0.57,0.1830328553915023,0.3765256404876709,,
82,mutag,binary,random,,,,,model,1.098218387524474,hard,3.0,0.928096611388597,0.9508710920171946,gat,100,mix,0.0001,2.0,0.25,0.57,0.183070570230484,0.3720111846923828,,
83,mutag,binary,random,,,,,model,1.385606505047646,hard,4.0,0.9041288151847958,0.9265633005150612,gat,100,mix,0.0001,3.0,0.25,0.56,0.1837110519409179,0.3700002431869507,,
84,mutag,binary,random,,,,,model,1.6084053206760935,hard,5.0,0.8801610189809957,0.9059199876388137,gat,100,mix,0.0001,4.0,0.24,0.56,0.1835455745458603,0.3623512685298919,,
85,mutag,binary,random,,,,,model,1.7903614492223752,hard,6.0,0.8561932227771949,0.887525729112243,gat,100,mix,0.0001,5.0,0.24,0.55,0.1848288774490356,0.3525320291519165,,
86,mutag,binary,random,,,,,model,1.9440043727780263,hard,7.0,0.8322254265733946,0.8694528538292744,gat,100,mix,0.0001,6.0,0.24,0.54,0.1848795115947723,0.3512591123580932,,
87,mutag,binary,random,,,,,model,2.076903627829618,hard,8.0,0.8082576303695936,0.8558578649736162,gat,100,mix,0.0001,7.0,0.23,0.53,0.1893013715744018,0.3467312157154083,,
88,mutag,binary,random,,,,,model,2.1938701623508137,hard,9.0,0.7842898341657921,0.8378377633547508,gat,100,mix,0.0001,8.0,0.23,0.53,0.1885888278484344,0.3408966958522796,,
89,mutag,binary,random,,,,,model,2.298315206937432,hard,10.0,0.7603220379619916,0.8160460445737663,gat,100,mix,0.0001,9.0,0.22,0.52,0.1896384209394455,0.3345234990119934,,
90,mutag,binary,random,,,,,model,2.3925939733057544,hard,11.0,0.7363542417581911,0.8011347958108105,gat,100,mix,0.0001,10.0,0.23,0.52,0.1902803629636764,0.3346974849700928,,
91,mutag,binary,random,,,,,model,2.7600256661550664,hard,16.0,0.6165152607391864,0.7466894707576381,gat,100,mix,0.0001,15.0,0.24,0.51,0.2013318985700607,0.3259652256965637,,
92,mutag,binary,random,,,,,model,3.018713102600299,hard,21.0,0.4966762797201823,0.6710342465957229,gat,100,mix,0.0001,20.0,0.26,0.51,0.2087614089250564,0.3181331753730774,,
93,mutag,binary,random,,,,,model,3.2065298147373817,hard,25.87,0.3820616576755371,0.5758252543528394,gat,100,mix,0.0001,25.0,0.26,0.48,0.2136172354221344,0.3082953691482544,,
94,mutag,binary,random,,,,,model,3.531645461119187,hard,41.51,0.0483129408678572,0.3536656813666273,gat,100,mix,0.0001,50.0,0.31,0.45,0.2557219862937927,0.2848999798297882,,
95,mutag,binary,random,,,,,model,3.53694861185608,hard,42.25,0.0359969276983958,0.333320791254298,gat,100,mix,0.0001,100.0,0.31,0.45,0.2557233870029449,0.282194048166275,,
96,mutag,binary,random,,,,,model,3.5641652523972835,hard,43.24,0.0352326272382179,0.3641322843281757,gat,100,mix,0.0001,,0.49,0.3,0.3277846574783325,0.2137015908956527,,
97,mutag,binary,random,,,,,model,0.6929549970735244,hard,2.0,0.9527822246321612,0.9717468661364046,gat,100,mix,0.0001,1.0,0.36,0.36,0.2373356968164444,0.2769984900951385,,
98,mutag,binary,random,,,,,model,1.0981065995627082,hard,3.0,0.9291733369482424,0.9446134792407344,gat,100,mix,0.0001,2.0,0.39,0.36,0.2412986755371093,0.2769654989242553,,
99,mutag,binary,random,,,,,model,1.3855488973782215,hard,4.0,0.9055644492643232,0.9237009018955696,gat,100,mix,0.0001,3.0,0.38,0.35,0.2421229183673858,0.2727015018463135,,
100,mutag,binary,random,,,,,model,1.6083647980637052,hard,5.0,0.8819555615804052,0.9015615486902672,gat,100,mix,0.0001,4.0,0.39,0.35,0.24477618932724,0.272161453962326,,
101,mutag,binary,random,,,,,model,1.790256286959678,hard,6.0,0.8583466738964854,0.8807438985541347,gat,100,mix,0.0001,5.0,0.4,0.34,0.2474105954170227,0.2685951292514801,,
102,mutag,binary,random,,,,,model,1.943938727109979,hard,7.0,0.8347377862125672,0.8660662294533518,gat,100,mix,0.0001,6.0,0.4,0.35,0.2481385618448257,0.2672216296195984,,
103,mutag,binary,random,,,,,model,2.076935463329514,hard,8.0,0.8111288985286481,0.8521457234231233,gat,100,mix,0.0001,7.0,0.41,0.35,0.2502224147319793,0.2664309740066528,,
104,mutag,binary,random,,,,,model,2.194075012706029,hard,9.0,0.7875200108447288,0.8298432121980761,gat,100,mix,0.0001,8.0,0.41,0.34,0.2524006068706512,0.2612708210945129,,
105,mutag,binary,random,,,,,model,2.2986264456863417,hard,10.0,0.7639111231608097,0.8194906711826184,gat,100,mix,0.0001,9.0,0.41,0.34,0.2515714466571808,0.2586927711963653,,
106,mutag,binary,random,,,,,model,2.393031570066709,hard,11.0,0.740302235476891,0.7905871875352487,gat,100,mix,0.0001,10.0,0.41,0.34,0.2521729171276092,0.2592709064483642,,
107,mutag,binary,random,,,,,model,2.761242344492028,hard,16.0,0.6222577970572958,0.7295294005295709,gat,100,mix,0.0001,15.0,0.42,0.32,0.2602955102920532,0.2456701844930648,,
108,mutag,binary,random,,,,,model,3.018377922148281,hard,21.0,0.5042133586377008,0.6838264359724048,gat,100,mix,0.0001,20.0,0.4,0.32,0.2590467035770416,0.2363298386335373,,
109,mutag,binary,random,,,,,model,3.206140857808945,hard,25.85,0.3921304586796441,0.6008657796902757,gat,100,mix,0.0001,25.0,0.4,0.33,0.2740474641323089,0.2312752902507782,,
110,mutag,binary,random,,,,,model,3.556007451833665,hard,42.12,0.0537000551055345,0.3763747070100464,gat,100,mix,0.0001,50.0,0.49,0.3,0.3264116644859314,0.2144923955202102,,
111,mutag,binary,random,,,,,model,3.5641652523972835,hard,43.24,0.0352326272382179,0.3641322843281757,gat,100,mix,0.0001,100.0,0.49,0.3,0.3277846574783325,0.2137015908956527,,
112,mutag,binary,random,0.33,0.33,0.1871033906936645,0.1408190280199051,phenomenon,3.574131732680227,soft,43.71,0.0317717167835411,0.3904858264209443,gat,100,mix,0.0,,,,,,,
113,mutag,binary,random,0.33,0.34,0.1900645792484283,0.1282007992267608,phenomenon,0.6929880854550639,soft,2.0,0.9533640932887232,0.9756750673146244,gat,100,mix,0.0,1.0,,,,,,
114,mutag,binary,random,0.33,0.35,0.1907530725002288,0.1277697086334228,phenomenon,1.0982958343065687,soft,3.0,0.9300461399330864,0.954707031883832,gat,100,mix,0.0,2.0,,,,,,
115,mutag,binary,random,0.33,0.35,0.1905902028083801,0.127863347530365,phenomenon,1.3857327964267478,soft,4.0,0.9067281865774484,0.9334650888571242,gat,100,mix,0.0,3.0,,,,,,
116,mutag,binary,random,0.33,0.35,0.1896727979183197,0.1302095651626587,phenomenon,1.608613943109522,soft,5.0,0.8834102332218119,0.9133292599764457,gat,100,mix,0.0,4.0,,,,,,
117,mutag,binary,random,0.33,0.35,0.1891915649175644,0.1313778907060623,phenomenon,1.7905835619163455,soft,6.0,0.8600922798661726,0.8911941712635332,gat,100,mix,0.0,5.0,,,,,,
118,mutag,binary,random,0.33,0.35,0.1894871145486831,0.1312737017869949,phenomenon,1.9442305364657084,soft,7.0,0.8367743265105361,0.8687156601279438,gat,100,mix,0.0,6.0,,,,,,
119,mutag,binary,random,0.33,0.34,0.1895567923784256,0.1326972246170044,phenomenon,2.0772514484404048,soft,8.0,0.8134563731548979,0.8528950608307164,gat,100,mix,0.0,7.0,,,,,,
120,mutag,binary,random,0.33,0.34,0.1895907819271087,0.1331210285425186,phenomenon,2.194398904001675,soft,9.0,0.7901384197992597,0.8358150450117517,gat,100,mix,0.0,8.0,,,,,,
121,mutag,binary,random,0.33,0.34,0.1896334290504455,0.1335858404636383,phenomenon,2.298972899497648,soft,10.0,0.7668204664436215,0.8209585543021564,gat,100,mix,0.0,9.0,,,,,,
122,mutag,binary,random,0.33,0.34,0.1893747448921203,0.1337134689092636,phenomenon,2.393351181012779,soft,11.0,0.7435025130879843,0.8175615124817193,gat,100,mix,0.0,10.0,,,,,,
123,mutag,binary,random,0.34,0.33,0.188198983669281,0.1368218660354614,phenomenon,2.760454703331289,soft,16.0,0.6269127463097952,0.7471490708941461,gat,100,mix,0.0,15.0,,,,,,
124,mutag,binary,random,0.34,0.33,0.1878108233213424,0.137673869729042,phenomenon,3.0198261443980674,soft,21.0,0.510322979531606,0.6717384552818026,gat,100,mix,0.0,20.0,,,,,,
125,mutag,binary,random,0.34,0.33,0.1876336336135864,0.1388359069824218,phenomenon,3.209334611816317,soft,25.87,0.3989255204457247,0.5781019967973772,gat,100,mix,0.0,25.0,,,,,,
126,mutag,binary,random,0.33,0.33,0.1870995312929153,0.1408315598964691,phenomenon,3.5668006998088497,soft,42.72,0.0484733811843156,0.3861636687563667,gat,100,mix,0.0,50.0,,,,,,
127,mutag,binary,random,0.33,0.33,0.1871033906936645,0.1408190280199051,phenomenon,3.574131732680227,soft,43.71,0.0317717167835411,0.3904858264209443,gat,100,mix,0.0,100.0,,,,,,
128,mutag,binary,random,0.3,0.35,0.1438539922237396,0.200921282172203,phenomenon,3.567612282058357,soft,43.45,0.0320314978607327,0.3181383099377654,gat,100,mix,0.0,,,,,,,
129,mutag,binary,random,0.3,0.36,0.1489018350839615,0.1911541223526001,phenomenon,0.6929252655311642,soft,2.0,0.9528622893582492,0.9730840177773892,gat,100,mix,0.0,1.0,,,,,,
130,mutag,binary,random,0.3,0.36,0.1491690278053283,0.1914205998182296,phenomenon,1.0982044665581718,soft,3.0,0.9292934340373744,0.9504229749223856,gat,100,mix,0.0,2.0,,,,,,
131,mutag,binary,random,0.3,0.36,0.148936316370964,0.1917379796504974,phenomenon,1.3856145446143702,soft,4.0,0.9057245787164994,0.9252976081980056,gat,100,mix,0.0,3.0,,,,,,
132,mutag,binary,random,0.3,0.35,0.1482788324356079,0.1935668885707855,phenomenon,1.6084681391928888,soft,5.0,0.8821557233956249,0.9048251572422524,gat,100,mix,0.0,4.0,,,,,,
133,mutag,binary,random,0.3,0.35,0.1475174129009246,0.1935207247734069,phenomenon,1.790394925720251,soft,6.0,0.8585868680747495,0.8881589830984101,gat,100,mix,0.0,5.0,,,,,,
134,mutag,binary,random,0.3,0.35,0.1475878804922104,0.1937824040651321,phenomenon,1.9440036914199423,soft,7.0,0.8350180127538751,0.8688249589911279,gat,100,mix,0.0,6.0,,,,,,
135,mutag,binary,random,0.3,0.35,0.147573247551918,0.193969577550888,phenomenon,2.0768863590347797,soft,8.0,0.8114491574329996,0.8413931828322103,gat,100,mix,0.0,7.0,,,,,,
136,mutag,binary,random,0.3,0.36,0.1477186679840088,0.1947930008172989,phenomenon,2.194004251385459,soft,9.0,0.7878803021121247,0.8337483803184275,gat,100,mix,0.0,8.0,,,,,,
137,mutag,binary,random,0.3,0.35,0.1473334431648254,0.1961808651685714,phenomenon,2.298547502914917,soft,10.0,0.7643114467912497,0.8165494762070844,gat,100,mix,0.0,9.0,,,,,,
138,mutag,binary,random,0.3,0.36,0.1469558030366897,0.196088969707489,phenomenon,2.3929695030541103,soft,11.0,0.7407425914703754,0.8111086848403565,gat,100,mix,0.0,10.0,,,,,,
139,mutag,binary,random,0.3,0.36,0.145227700471878,0.1981059610843658,phenomenon,2.7606961393473357,soft,16.0,0.6228983148660001,0.7475849261131,gat,100,mix,0.0,15.0,,,,,,
140,mutag,binary,random,0.32,0.35,0.1450772136449813,0.1988579630851745,phenomenon,3.019219423304653,soft,21.0,0.5050540382616249,0.6870380758543041,gat,100,mix,0.0,20.0,,,,,,
141,mutag,binary,random,0.32,0.35,0.1446060836315155,0.1992513984441757,phenomenon,3.2071797916307805,soft,25.88,0.3920174539649421,0.6342852479031995,gat,100,mix,0.0,25.0,,,,,,
142,mutag,binary,random,0.3,0.35,0.1438818424940109,0.2008921802043914,phenomenon,3.558529975268398,soft,42.25,0.0519640466389433,0.350615415649468,gat,100,mix,0.0,50.0,,,,,,
