dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges,mask_sparsity_init,non_zero_values_init
syn3,False,False,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002728026232216507,0.0030550060560926794,0.9901574850082397,50.0,5032.978,8.354357449617384,0.08164541612067282,50.0,3.7171805146822114,0.17545915753426466,0.017599999999999998,5080.0,0.009256299212598426,5032.978
syn3,False,False,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0028878410230390728,0.007166264893021435,0.9935555040836335,32.738,172.6,2.92690038844564,0.20422942604203995,32.738,2.513021642737114,0.211142693301968,3.9277500000000005,5080.0,0.9660236220472443,172.6
syn3,False,False,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0004358707107712689,0.010535773471929133,0.9901574850082397,50.0,5076.928,8.529437686503897,0.9276467530425391,50.0,3.8994064907687367,0.9426309438006581,0.23128,5080.0,0.0006047244094487965,5076.928
syn3,False,False,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0002759765920927748,0.01729087179992348,0.9901574850082397,50.0,5078.237,8.524658273777712,0.979455215589847,50.0,3.9119337217565473,0.997825285625432,0.5273,5080.0,0.00034704724409446595,5078.237
syn3,False,False,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.007942372967954725,0.0030848050955682993,0.9901574850082397,50.0,2327.29,5.500287433118533,0.0010045817532056353,50.0,3.4438098371549364,0.06073897745922517,0.026379999999999997,5080.0,0.5418720472440945,2327.29
syn3,False,False,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0024643188808113337,0.0030829776311293243,0.9921495616436005,39.88,377.276,4.379685953483448,0.27219807060497736,39.88,3.525334652197757,0.408216282672545,5.41308,5080.0,0.9257330708661419,377.276
syn3,False,False,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0027836219291202725,0.016888154961634427,0.9901574850082397,50.0,5074.0199999999995,8.33952586993151,0.4651160448285358,50.0,3.9120188250673045,0.9935461373238044,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,False,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.1305928546789801e-05,0.01729087179992348,0.9901574850082397,50.0,5076.586,8.530632865454516,0.9903097039930809,50.0,3.9120229924279335,0.9999997913828527,0.00402,5080.0,0.0006720472440944756,5076.586
syn3,False,False,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0021459119278006257,0.008379734819754958,0.9970473647117615,15.0,172.6,2.9175326858439585,0.21631909120109327,15.0,2.2829147584110254,0.7846323730222023,3.89661,5080.0,0.9660236220472443,172.6
syn3,False,False,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002425258106086403,0.003029428282752633,0.9970473647117615,15.0,5032.978,8.354357449617384,0.08164541612067282,15.0,2.610325559233241,0.4019030002220002,0.01658,5080.0,0.009256299212598426,5032.978
syn3,False,False,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0024876430165022612,0.007650581048801541,0.9970473647117615,15.0,172.6,2.9188435371838883,0.20144638211878058,15.0,2.2847896742189855,0.7926967152001877,3.72232,5080.0,0.9660236220472443,172.6
syn3,False,False,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00033101952059269026,0.011742694326676429,0.9970473647117615,15.0,5076.928,8.529437684474315,0.9276467510601305,15.0,2.706251756887448,0.9703917834222091,0.23424999999999999,5080.0,0.0006047244094487965,5076.928
syn3,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00023560863337479532,0.01729087179992348,0.9970473647117615,15.0,5078.237,8.524658273777712,0.979455215589847,15.0,2.7080368452732357,0.9984252524003352,0.5377099999999999,5080.0,0.00034704724409446595,5078.237
syn3,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.008202330092899501,0.0030993713065981866,0.9970473647117615,15.0,2327.29,5.500287433118533,0.0010045817532056353,15.0,2.65413500213212,0.5277830477271541,0.03318,5080.0,0.5418720472440945,2327.29
syn3,False,False,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.002137428836431354,0.0032117152120918037,0.9970475554466247,14.999,377.276,4.379685953483448,0.27219807060497736,14.999,2.6816813426794592,0.6481522089511444,4.62949,5080.0,0.9257330708661419,377.276
syn3,False,False,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0027657959959469735,0.01713594653410837,0.9970473647117615,15.0,5074.0199999999995,8.33952586993151,0.4651160448285358,15.0,2.708049795143894,0.9979695135696206,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,False,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0231604025866547e-06,0.01729087179992348,0.9970473647117615,15.0,5076.586,8.530632865443959,0.9903097039971055,15.0,2.708050201102203,1.0,0.00395,5080.0,0.0006720472440944756,5076.586
syn3,False,True,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.0,0.9660236120224,172.6,172.6,2.926348767976441,0.20365793495278503,172.6,2.926348767976441,0.20365793495278503,3.2037199999999997,5080.0,0.9660236220472443,172.6
syn3,False,True,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.0,0.009256296418607235,5032.978,5032.978,8.354357449617384,0.08164541612067282,5032.978,8.354357449617384,0.08164541612067282,0.016720000000000002,5080.0,0.009256299212598426,5032.978
syn3,False,True,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.0030909138498827816,0.9660236120224,172.6,172.6,2.941454430316088,0.21037485964140284,172.6,2.941454430316088,0.21037485964140284,4.284409999999999,5080.0,0.9660236220472443,172.6
syn3,False,True,0.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.016595676960423588,0.001312647754093632,0.0006047114671673626,5076.928,5076.928,8.529437686502714,0.9276467530429564,5076.928,8.529437686502714,0.9276467530429564,0.25903,5080.0,0.0006047244094487965,5076.928
syn3,False,True,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.011441470496356488,0.0027741851285099984,0.00034705567522905765,5078.237,5078.237,8.524658273777712,0.979455215589847,5078.237,8.524658273777712,0.979455215589847,0.5394,5080.0,0.00034704724409446595,5078.237
syn3,False,True,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017290872684679926,0.0,0.5418720424175263,2327.29,2327.29,5.500287433118533,0.0010045817532056353,2327.29,5.500287433118533,0.0010045817532056353,0.03465,5080.0,0.5418720472440945,2327.29
syn3,False,True,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.00036622381448978556,0.9257330179214478,377.276,377.276,4.379685953483448,0.27219807060497736,377.276,4.379685953483448,0.27219807060497736,5.84443,5080.0,0.9257330708661419,377.276
syn3,False,True,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01720862139482051,0.0027684692293405535,0.0011771643883548677,5074.0199999999995,5074.0199999999995,8.33952586993151,0.4651160448285358,5074.0199999999995,8.33952586993151,0.4651160448285358,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,True,0.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.004890748066827655,0.0030476499057840558,0.0006720341509208084,5076.586,5076.586,8.530632865447217,0.9903097040126243,5076.586,8.530632865447217,0.9903097040126243,0.00439,5080.0,0.0006720472440944756,5076.586
syn3,False,True,0.7,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017279694753233342,0.0006379843216564041,0.9687476456165314,158.762,172.6,2.9161944004339566,0.2114184456149939,158.762,2.908647902277181,0.2114303841917974,5.5508299999999995,5080.0,0.9660236220472443,172.6
syn3,False,True,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.000764378608437255,0.6999997496604919,1524.0,5032.978,8.354357449617384,0.08164541612067282,1524.0,7.264103072422894,0.10105050132367632,0.01749,5080.0,0.009256299212598426,5032.978
syn3,False,True,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01716895792633295,0.0030964704463258387,0.9687476456165314,158.762,172.6,2.9220178597825197,0.19652035631453432,158.762,2.9144713614794817,0.19664276553327517,3.59203,5080.0,0.9660236220472443,172.6
syn3,False,True,0.7,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0049874156154146474,0.010367427882738412,0.6999997496604919,1524.0,5076.928,8.529437686487938,0.927646752486288,1524.0,7.325779199916733,0.9355002507191162,0.22646000000000002,5080.0,0.0006047244094487965,5076.928
syn3,False,True,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0004356416553491727,0.0173211827641353,0.6999997496604919,1524.0,5078.237,8.524658274050157,0.9794552135422927,1524.0,7.328555613472689,0.9938574265833641,0.55562,5080.0,0.00034704724409446595,5078.237
syn3,False,True,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.00022244131796469446,0.7013954758644104,1516.91,2327.29,5.500287433118533,0.0010045817532056353,1516.91,5.2367875847376055,0.0026067194955438763,0.02833,5080.0,0.5418720472440945,2327.29
syn3,False,True,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01729087179992348,0.00117617875803262,0.942184567451477,293.702,377.276,4.379685953483448,0.27219807060497736,293.702,4.350811994381935,0.28489339029260463,5.001720000000001,5080.0,0.9257330708661419,377.276
syn3,False,True,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.003661474748514593,0.008110866649076343,0.6999997496604919,1524.0,5074.0199999999995,8.33952586993151,0.4651160448285358,1524.0,7.3238725853913875,0.834178677896985,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,True,0.7,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.3572684040118474e-05,0.017290872358717024,0.6999997496604919,1524.0,5076.586,8.530632865446474,0.9903097040096644,1524.0,7.329093731530527,0.9999575400071979,0.00446,5080.0,0.0006720472440944756,5076.586
syn3,False,True,0.99,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.014925206161569804,0.002543131005950272,0.9935555040836335,32.738,172.6,2.941910993944446,0.2230697999904628,32.738,2.5283141851823,0.23000014902917312,3.5746200000000004,5080.0,0.9660236220472443,172.6
syn3,False,True,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017295490740798412,0.002485405036713928,0.9901574850082397,50.0,5032.978,8.354357449617384,0.08164541612067282,50.0,3.7171805146822114,0.17545915753426466,0.01646,5080.0,0.009256299212598426,5032.978
syn3,False,True,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.015179394162259996,0.0036162065342068674,0.9935555040836335,32.738,172.6,2.93196965923549,0.1976399851695918,32.738,2.518782594803551,0.2044184849187392,4.56745,5080.0,0.9660236220472443,172.6
syn3,False,True,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.004647686631597025,0.010520092374645174,0.9901574850082397,50.0,5076.928,8.52943768448516,0.9276467515993275,50.0,3.899406485086845,0.9426309385947628,0.23881999999999998,5080.0,0.0006047244094487965,5076.928
syn3,False,True,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00029863047238904984,0.01729087179992348,0.9901574850082397,50.0,5078.237,8.524658273777712,0.979455215589847,50.0,3.9119337217565473,0.997825285625432,0.5274099999999999,5080.0,0.00034704724409446595,5078.237
syn3,False,True,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017290872684679926,0.0018449744791723787,0.9901574850082397,50.0,2327.29,5.500287433118533,0.0010045817532056353,50.0,3.4438098371549364,0.06073897745922517,0.033979999999999996,5080.0,0.5418720472440945,2327.29
syn3,False,True,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01593830471392721,0.002520880289375782,0.9921495616436005,39.88,377.276,4.379685953483448,0.27219807060497736,39.88,3.525334652197757,0.408216282672545,4.62562,5080.0,0.9257330708661419,377.276
syn3,False,True,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0027837211615405976,0.016888272098731248,0.9901574850082397,50.0,5074.0199999999995,8.33952586993151,0.4651160448285358,50.0,3.9120188250673045,0.9935461373238044,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,True,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.1305928546789801e-05,0.01729087179992348,0.9901574850082397,50.0,5076.586,8.530632865442943,0.9903097039975037,50.0,3.9120229924279335,0.9999997913828527,0.00356,5080.0,0.0006720472440944756,5076.586
syn3,False,True,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.004227040661498904,0.0056570701184682545,0.9970473647117615,15.0,172.6,2.9257739010824286,0.21131706998699834,15.0,2.2885609012269184,0.7965686869266747,3.6165399999999996,5080.0,0.9660236220472443,172.6
syn3,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.016100252931937575,0.002984175633173436,0.9970473647117615,15.0,5032.978,8.354357449617384,0.08164541612067282,15.0,2.610325559233241,0.4019030002220002,0.01801,5080.0,0.009256299212598426,5032.978
syn3,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.004728796216659248,0.005525587708689272,0.9970473647117615,15.0,172.6,2.9182339913656996,0.20660503358000368,15.0,2.2822251413726504,0.7868595820362583,4.19198,5080.0,0.9660236220472443,172.6
syn3,False,True,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.003984385312674021,0.011736415722407401,0.9970473647117615,15.0,5076.928,8.529437684476827,0.9276467510586361,15.0,2.7062517568874567,0.9703917834262452,0.19927,5080.0,0.0006047244094487965,5076.928
syn3,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0002568812953541055,0.01729087179992348,0.9970473647117615,15.0,5078.237,8.524658273777712,0.979455215589847,15.0,2.7080368452732357,0.9984252524003352,0.5978899999999999,5080.0,0.00034704724409446595,5078.237
syn3,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017290872684679926,0.0030341410893015563,0.9970473647117615,15.0,2327.29,5.500287433118533,0.0010045817532056353,15.0,2.65413500213212,0.5277830477271541,0.035089999999999996,5080.0,0.5418720472440945,2327.29
syn3,False,True,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.013343116652686149,0.003136257326696068,0.9970475554466247,14.999,377.276,4.379685953483448,0.27219807060497736,14.999,2.6816813426794592,0.6481522089511444,4.49286,5080.0,0.9257330708661419,377.276
syn3,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0027658037026412783,0.017135957709979267,0.9970473647117615,15.0,5074.0199999999995,8.33952586993151,0.4651160448285358,15.0,2.708049795143894,0.9979695135696206,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,False,True,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0231604025866547e-06,0.01729087179992348,0.9970473647117615,15.0,5076.586,8.530632865459113,0.9903097040145449,15.0,2.708050201102203,1.0,0.00442,5080.0,0.0006720472440944756,5076.586
syn3,True,False,0.0,basic_gnnexplainer,100.0,0.0,0.0,-0.0012048609838529955,0.0021695746065233832,-1.0,-1.0,-1.0,-1.0,0.9660236120224,172.6,172.6,2.9383249692034807,0.21628667711872582,172.6,2.9383249692034807,0.21628667711872582,3.23624,5080.0,0.9660236220472443,172.6
syn3,True,False,0.0,distance,100.0,0.0,0.0,-0.002839952358044684,-0.0030476982705295087,-1.0,-1.0,-1.0,-1.0,0.009256296418607235,5032.978,5032.978,8.354357449617384,0.08164541612067282,5032.978,8.354357449617384,0.08164541612067282,0.01656,5080.0,0.009256299212598426,5032.978
syn3,True,False,0.0,gnnexplainer,100.0,0.0,0.0,-0.000890246729250066,0.0014523396210279315,-1.0,-1.0,-1.0,-1.0,0.9660236120224,172.6,172.6,2.9299584731285337,0.21922593368120064,172.6,2.9299584731285337,0.21922593368120064,4.33397,5080.0,0.9660236220472443,172.6
syn3,True,False,0.0,ig,100.0,0.0,0.0,-0.0028834261931478975,-0.002080527419457212,-1.0,-1.0,-1.0,-1.0,0.0006047114671673626,5076.928,5076.928,8.529437686504501,0.9276467530392237,5076.928,8.529437686504501,0.9276467530392237,0.2426,5080.0,0.0006047244094487965,5076.928
syn3,True,False,0.0,occlusion,100.0,0.0,0.0,-0.002446993428748101,-0.000510935002239421,-1.0,-1.0,-1.0,-1.0,0.00034705567522905765,5078.237,5078.237,8.524658273777712,0.979455215589847,5078.237,8.524658273777712,0.979455215589847,0.64564,5080.0,0.00034704724409446595,5078.237
syn3,True,False,0.0,pagerank,100.0,0.0,0.0,0.005272699111083056,-0.003083862387575209,-1.0,-1.0,-1.0,-1.0,0.5418720424175263,2327.29,2327.29,5.500287433118533,0.0010045817532056353,2327.29,5.500287433118533,0.0010045817532056353,0.034050000000000004,5080.0,0.5418720472440945,2327.29
syn3,True,False,0.0,pgmexplainer,100.0,0.0,0.0,-0.0015073102724272758,-0.0030349916545674206,-1.0,-1.0,-1.0,-1.0,0.9257330179214478,377.276,377.276,4.379685953483448,0.27219807060497736,377.276,4.379685953483448,0.27219807060497736,4.42476,5080.0,0.9257330708661419,377.276
syn3,True,False,0.0,random,100.0,0.0,0.0,-0.002976617484819144,-0.0029800580465234815,-1.0,-1.0,-1.0,-1.0,0.0011771643883548677,5074.0199999999995,5074.0199999999995,8.33952586993151,0.4651160448285358,5074.0199999999995,8.33952586993151,0.4651160448285358,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,True,False,0.0,sa,100.0,0.0,0.0,-0.002995795919559896,0.000631137753953226,-1.0,-1.0,-1.0,-1.0,0.0006720341509208084,5076.586,5076.586,8.530632865458857,0.9903097040021906,5076.586,8.530632865458857,0.9903097040021906,0.0051199999999999996,5080.0,0.0006720472440944756,5076.586
syn3,True,False,0.7,basic_gnnexplainer,100.0,0.0,0.0,-0.0012119212144170888,0.0016409018106060102,-1.0,-1.0,-1.0,-1.0,0.9687476456165314,158.762,172.6,2.931942260878505,0.21404528924858618,158.762,2.9243958356663535,0.21408554914622777,3.17645,5080.0,0.9660236220472443,172.6
syn3,True,False,0.7,distance,100.0,0.0,0.0,-0.0028373132459819316,-0.0030492391204461457,-1.0,-1.0,-1.0,-1.0,0.6999997496604919,1524.0,5032.978,8.354357449617384,0.08164541612067282,1524.0,7.264103072422894,0.10105050132367632,0.01708,5080.0,0.009256299212598426,5032.978
syn3,True,False,0.7,gnnexplainer,100.0,0.0,0.0,-0.001161628103000112,0.0011228532530367374,-1.0,-1.0,-1.0,-1.0,0.9687476456165314,158.762,172.6,2.942791439177999,0.21641547012127868,158.762,2.9352449443886313,0.21642074202109027,3.60057,5080.0,0.9660236220472443,172.6
syn3,True,False,0.7,ig,100.0,0.0,0.0,-0.0006202649376973568,0.008230750926304608,-1.0,-1.0,-1.0,-1.0,0.6999997496604919,1524.0,5076.928,8.529437684495388,0.9276467516423861,1524.0,7.325779194607731,0.9355002398861648,0.25698,5080.0,0.0006047244094487965,5076.928
syn3,True,False,0.7,occlusion,100.0,0.0,0.0,-0.00013359154108911754,0.015314404910895973,-1.0,-1.0,-1.0,-1.0,0.6999997496604919,1524.0,5078.237,8.524658274158886,0.9794552152588846,1524.0,7.328555613980527,0.9938574256671917,0.59926,5080.0,0.00034704724409446595,5078.237
syn3,True,False,0.7,pagerank,100.0,0.0,0.0,0.005272714285820257,-0.003083862760104239,-1.0,-1.0,-1.0,-1.0,0.7013954758644104,1516.91,2327.29,5.500287433118533,0.0010045817532056353,1516.91,5.2367875847376055,0.0026067194955438763,0.026369999999999998,5080.0,0.5418720472440945,2327.29
syn3,True,False,0.7,pgmexplainer,100.0,0.0,0.0,-0.0014972336415667088,-0.0030373099725693464,-1.0,-1.0,-1.0,-1.0,0.942184567451477,293.702,377.276,4.379685953483448,0.27219807060497736,293.702,4.350811994381935,0.28489339029260463,4.46192,5080.0,0.9257330708661419,377.276
syn3,True,False,0.7,random,100.0,0.0,0.0,-0.002910088491626084,0.0035407546238275245,-1.0,-1.0,-1.0,-1.0,0.6999997496604919,1524.0,5074.0199999999995,8.33952586993151,0.4651160448285358,1524.0,7.3238725853913875,0.834178677896985,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,True,False,0.7,sa,100.0,0.0,0.0,-2.3572684040118474e-05,0.015346432744991034,-1.0,-1.0,-1.0,-1.0,0.6999997496604919,1524.0,5076.586,8.530632865454043,0.9903097039999567,1524.0,7.329093731530527,0.9999575400113994,0.00468,5080.0,0.0006720472440944756,5076.586
syn3,True,False,0.99,basic_gnnexplainer,100.0,0.0,0.0,-0.0003189470386132598,0.003338231386442203,-1.0,-1.0,-1.0,-1.0,0.9935555040836335,32.738,172.6,2.942243843735879,0.20629756231532098,32.738,2.528193521129563,0.21294908158304135,3.22744,5080.0,0.9660236220472443,172.6
syn3,True,False,0.99,distance,100.0,0.0,0.0,-0.0027194686699658632,-0.0030550060560926794,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,5032.978,8.354357449617384,0.08164541612067282,50.0,3.7171805146822114,0.17545915753426466,0.016720000000000002,5080.0,0.009256299212598426,5032.978
syn3,True,False,0.99,gnnexplainer,100.0,0.0,0.0,-0.0008556610002415255,0.0038084075204096735,-1.0,-1.0,-1.0,-1.0,0.9935555040836335,32.738,172.6,2.9250446979770333,0.214055238006652,32.738,2.511420001638352,0.22090207757582186,3.64906,5080.0,0.9660236220472443,172.6
syn3,True,False,0.99,ig,100.0,0.0,0.0,-0.0003139191848276823,0.008390425785910339,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,5076.928,8.529437686494274,0.9276467524949699,50.0,3.8994064908091346,0.9426309482760313,0.20466,5080.0,0.0006047244094487965,5076.928
syn3,True,False,0.99,occlusion,100.0,0.0,0.0,0.00018301588133908808,0.015346432744991034,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,5078.237,8.524658273777712,0.979455215589847,50.0,3.9119337217565473,0.997825285625432,0.51802,5080.0,0.00034704724409446595,5078.237
syn3,True,False,0.99,pagerank,100.0,0.0,0.0,0.005275473602523562,-0.003084805654361844,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,2327.29,5.500287433118533,0.0010045817532056353,50.0,3.4438098371549364,0.06073897745922517,0.03207,5080.0,0.5418720472440945,2327.29
syn3,True,False,0.99,pgmexplainer,100.0,0.0,0.0,-0.000510026709525846,-0.002513029321562499,-1.0,-1.0,-1.0,-1.0,0.9921495616436005,39.88,377.276,4.379685953483448,0.27219807060497736,39.88,3.525334652197757,0.408216282672545,4.3917,5080.0,0.9257330708661419,377.276
syn3,True,False,0.99,random,100.0,0.0,0.0,-0.002783561602700502,0.014854258787818254,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,5074.0199999999995,8.33952586993151,0.4651160448285358,50.0,3.9120188250673045,0.9935461373238044,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,True,False,0.99,sa,100.0,0.0,0.0,-1.1305928546789801e-05,0.015346432209480555,-1.0,-1.0,-1.0,-1.0,0.9901574850082397,50.0,5076.586,8.530632865452192,0.9903097040069255,50.0,3.9120229924279153,0.9999997913826167,0.004370000000000001,5080.0,0.0006720472440944756,5076.586
syn3,True,False,0.997,basic_gnnexplainer,100.0,0.0,0.0,5.830586305819452e-05,0.004394387709908187,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,172.6,2.932819534914933,0.20730921418914744,15.0,2.3004413051460184,0.799733238373198,3.9152299999999998,5080.0,0.9660236220472443,172.6
syn3,True,False,0.997,distance,100.0,0.0,0.0,-0.0023869140888564287,-0.002866595285013318,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,5032.978,8.354357449617384,0.08164541612067282,15.0,2.610325559233241,0.4019030002220002,0.01641,5080.0,0.009256299212598426,5032.978
syn3,True,False,0.997,gnnexplainer,100.0,0.0,0.0,-0.0004002319648861885,0.00405460245674476,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,172.6,2.935100831517321,0.20927975688130163,15.0,2.2954823128842183,0.8134414206151865,3.57192,5080.0,0.9660236220472443,172.6
syn3,True,False,0.997,ig,100.0,0.0,0.0,-0.00018877267677908094,0.009672072797548026,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,5076.928,8.529437684493187,0.9276467516083111,15.0,2.706251756813818,0.9703917793696203,0.21233,5080.0,0.0006047244094487965,5076.928
syn3,True,False,0.997,occlusion,100.0,0.0,0.0,0.00022248547757044434,0.015346432209480555,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,5078.237,8.524658274030823,0.9794552155594989,15.0,2.7080368452732357,0.9984252524003352,0.526,5080.0,0.00034704724409446595,5078.237
syn3,True,False,0.997,pagerank,100.0,0.0,0.0,0.0055988441261433765,-0.0030986049445346,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,2327.29,5.500287433118533,0.0010045817532056353,15.0,2.65413500213212,0.5277830477271541,0.03,5080.0,0.5418720472440945,2327.29
syn3,True,False,0.997,pgmexplainer,100.0,0.0,0.0,-2.5841903334367088e-05,-0.002049878583056852,-1.0,-1.0,-1.0,-1.0,0.9970475554466247,14.999,377.276,4.379685953483448,0.27219807060497736,14.999,2.6816813426794592,0.6481522089511444,4.42715,5080.0,0.9257330708661419,377.276
syn3,True,False,0.997,random,100.0,0.0,0.0,-0.002765735692810267,0.015171732220915146,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,5074.0199999999995,8.33952586993151,0.4651160448285358,15.0,2.708049795143894,0.9979695135696206,0.0001,5080.0,0.0011771653543307065,5074.0199999999995
syn3,True,False,0.997,sa,100.0,0.0,0.0,-2.0231604025866547e-06,0.015346432744991034,-1.0,-1.0,-1.0,-1.0,0.9970473647117615,15.0,5076.586,8.530632865450336,0.9903097040038557,15.0,2.708050201102203,1.0,0.00401,5080.0,0.0006720472440944756,5076.586
syn3,True,True,0.0,basic_gnnexplainer,100.0,0.0,0.0,0.015346433490049095,0.0,-1.0,-1.0,-1.0,-1.0,0.9660236120224,172.6,172.6,2.9248347393740564,0.19966377719455852,172.6,2.9248347393740564,0.19966377719455852,5.8457099999999995,5080.0,0.9660236220472443,172.6
syn3,True,True,0.0,distance,100.0,0.0,0.0,0.015346432744991034,0.0,-1.0,-1.0,-1.0,-1.0,0.009256296418607235,5032.978,5032.978,8.354357449617384,0.08164541612067282,5032.978,8.354357449617384,0.08164541612067282,0.01661,5080.0,0.009256299212598426,5032.978
